"X","Area","XM","YM","Perim.","Major","Minor","Angle","Slice","MinThr","MaxThr","sample_ID","campaign","year","date"
68,30,709.1,613,4536,8.501,4.493,167.067,68,1,255,"FASY_04","2","2024","2024-07-09"
69,42,632.167,428.929,4536,10.577,5.056,14.609,69,1,255,"FASY_04","2","2024","2024-07-09"
70,14,308.857,400.643,4536,5.124,3.479,171.895,70,1,255,"FASY_04","2","2024","2024-07-09"
71,14,691.714,509.857,4536,5.536,3.22,159.065,71,1,255,"FASY_04","2","2024","2024-07-09"
72,70,359.086,616.714,4536,11.771,7.572,9.786,72,1,255,"FASY_04","2","2024","2024-07-09"
73,110,332.364,445.345,4536,20.72,6.759,23.449,73,1,255,"FASY_04","2","2024","2024-07-09"
74,100,279.73,404.97,4536,16.285,7.818,160.545,74,1,255,"FASY_04","2","2024","2024-07-09"
75,20,902.3,481.35,4536,5.7,4.467,130.08,75,1,255,"FASY_04","2","2024","2024-07-09"
76,70,930.643,719.043,4536,16.549,5.386,174.42,76,1,255,"FASY_04","2","2024","2024-07-09"
77,32,692.719,538.125,4536,9.455,4.309,169.959,77,1,255,"FASY_04","2","2024","2024-07-09"
78,28,721.25,735.179,4536,9.672,3.686,159.462,78,1,255,"FASY_04","2","2024","2024-07-09"
79,59,403.042,497.737,4536,9.947,7.552,22.954,79,1,255,"FASY_04","2","2024","2024-07-09"
80,52,447.885,470.327,4536,10.716,6.178,13.344,80,1,255,"FASY_04","2","2024","2024-07-09"
81,20,457.75,391.5,4536,6.692,3.806,43.928,81,1,255,"FASY_04","2","2024","2024-07-09"
82,21,348.976,683.5,4536,6.344,4.215,171.857,82,1,255,"FASY_04","2","2024","2024-07-09"
83,35,489.529,479.871,4536,9.006,4.948,163.617,83,1,255,"FASY_04","2","2024","2024-07-09"
84,56,948.018,522.804,4536,10.772,6.619,162.157,84,1,255,"FASY_04","2","2024","2024-07-09"
85,52,721.385,649.365,4536,9.369,7.067,167.173,85,1,255,"FASY_04","2","2024","2024-07-09"
86,13,365.269,760.192,4536,6.329,2.615,172.929,86,1,255,"FASY_04","2","2024","2024-07-09"
87,24,182.458,721.458,4536,5.64,5.418,132.412,87,1,255,"FASY_04","2","2024","2024-07-09"
88,171,711.161,560.705,4536,20.112,10.825,161.227,88,1,255,"FASY_04","2","2024","2024-07-09"
89,22,719.545,348.818,4536,6.857,4.085,162.037,89,1,255,"FASY_04","2","2024","2024-07-09"
90,37,342.905,398.527,4536,8.056,5.848,11.38,90,1,255,"FASY_04","2","2024","2024-07-09"
91,34,999.235,418.588,4536,8.703,4.974,152.784,91,1,255,"FASY_04","2","2024","2024-07-09"
92,35,380.443,620.814,4536,10.259,4.344,161.388,92,1,255,"FASY_04","2","2024","2024-07-09"
93,40,754.375,575.2,4536,9.982,5.102,154.934,93,1,255,"FASY_04","2","2024","2024-07-09"
94,131,704.401,441.294,4536,21.352,7.811,35.644,94,1,255,"FASY_04","2","2024","2024-07-09"
95,345,612.349,563.488,4536,32.818,13.385,68.483,95,1,255,"FASY_04","2","2024","2024-07-09"
96,174,756.098,269.069,4536,22.842,9.699,2.377,96,1,255,"FASY_04","2","2024","2024-07-09"
97,317,802.774,224.803,4536,23.196,17.4,40.562,97,1,255,"FASY_04","2","2024","2024-07-09"
98,472,416.193,564.542,4536,27.467,21.88,100.917,98,1,255,"FASY_04","2","2024","2024-07-09"
99,578,250.723,382.536,4536,28.496,25.826,10.37,99,1,255,"FASY_04","2","2024","2024-07-09"
100,43,293.547,593.523,4536,11.191,4.892,151.811,100,1,255,"FASY_04","2","2024","2024-07-09"
101,68,1017.662,670.309,4536,11.534,7.506,89.371,101,1,255,"FASY_04","2","2024","2024-07-09"
102,186,597.478,419.204,4536,21.254,11.143,160.008,102,1,255,"FASY_04","2","2024","2024-07-09"
103,824,826.058,336.164,4536,36.519,28.729,148.49,103,1,255,"FASY_04","2","2024","2024-07-09"
104,2464,359.018,456.522,4536,125.047,25.089,15.245,104,1,255,"FASY_04","2","2024","2024-07-09"
105,300,811.643,417.03,4536,26.528,14.399,176.002,105,1,255,"FASY_04","2","2024","2024-07-09"
106,201,839.933,122.425,4536,25.333,10.102,38.385,106,1,255,"FASY_04","2","2024","2024-07-09"
107,46,322.761,575.043,4536,9.728,6.021,179.672,107,1,255,"FASY_04","2","2024","2024-07-09"
108,307,1118.419,679.539,4536,30.469,12.829,146.463,108,1,255,"FASY_04","2","2024","2024-07-09"
109,84,1066.524,751.56,4536,15.477,6.911,149.661,109,1,255,"FASY_04","2","2024","2024-07-09"
110,45,594.3,846.7,4536,13.994,4.094,2.925,110,1,255,"FASY_04","2","2024","2024-07-09"
111,16,773.562,404.5,4536,8.216,2.479,172.069,111,1,255,"FASY_04","2","2024","2024-07-09"
112,132,1004.038,97.712,4536,19.168,8.768,46.804,112,1,255,"FASY_04","2","2024","2024-07-09"
113,176,1195.494,289.983,4536,23.427,9.565,27.373,113,1,255,"FASY_04","2","2024","2024-07-09"
114,644,974.899,590.567,4536,67.843,12.086,172.944,114,1,255,"FASY_04","2","2024","2024-07-09"
115,103,843.034,603.859,4536,21.624,6.065,16.889,115,1,255,"FASY_04","2","2024","2024-07-09"
116,205,1173.549,388.261,4536,21.831,11.956,171.573,116,1,255,"FASY_04","2","2024","2024-07-09"
117,34,896.235,776.324,4536,10.923,3.963,154.453,117,1,255,"FASY_04","2","2024","2024-07-09"
118,52,1069.5,234.192,4536,10.372,6.383,35.03,118,1,255,"FASY_04","2","2024","2024-07-09"
119,95,799.111,222.416,4536,11.229,10.772,142.918,119,1,255,"FASY_04","2","2024","2024-07-09"
120,16,583.375,674,4536,7.388,2.757,161.857,120,1,255,"FASY_04","2","2024","2024-07-09"
121,43,626.523,406.337,4536,9.044,6.053,9.092,121,1,255,"FASY_04","2","2024","2024-07-09"
122,109,692.775,277.784,4536,13.33,10.412,54.222,122,1,255,"FASY_04","2","2024","2024-07-09"
123,2092,848.869,842.933,4536,65.046,40.95,91.991,123,1,255,"FASY_04","2","2024","2024-07-09"
124,208,859.466,337.505,4536,23.163,11.434,64.542,124,1,255,"FASY_04","2","2024","2024-07-09"
125,240,827.842,160.708,4536,23.563,12.969,146.264,125,1,255,"FASY_04","2","2024","2024-07-09"
126,268,860.996,152.112,4536,23.954,14.245,34.555,126,1,255,"FASY_04","2","2024","2024-07-09"
127,170,831.135,189.753,4536,15.767,13.728,30.525,127,1,255,"FASY_04","2","2024","2024-07-09"
128,1493,668.061,92.496,4536,68.82,27.622,164.143,128,1,255,"FASY_04","2","2024","2024-07-09"
129,258,1077.004,481.194,4536,29.863,11,5.118,129,1,255,"FASY_04","2","2024","2024-07-09"
130,53,345.009,237.575,4536,11.243,6.002,18.848,130,1,255,"FASY_04","2","2024","2024-07-09"
131,315,767.814,257.437,4536,22.851,17.552,137.831,131,1,255,"FASY_04","2","2024","2024-07-09"
132,337,851.031,403.165,4536,33.556,12.787,158.999,132,1,255,"FASY_04","2","2024","2024-07-09"
133,223,976.536,449.652,4536,18.723,15.165,177.194,133,1,255,"FASY_04","2","2024","2024-07-09"
134,43,732.453,365.663,4536,9.743,5.619,3.138,134,1,255,"FASY_04","2","2024","2024-07-09"
135,15,611.5,533.833,4536,5.828,3.277,178.17,135,1,255,"FASY_04","2","2024","2024-07-09"
136,320,634.541,325.281,4536,21.632,18.835,151.438,136,1,255,"FASY_04","2","2024","2024-07-09"
137,276,611.402,389.529,4536,23.106,15.209,18.999,137,1,255,"FASY_04","2","2024","2024-07-09"
138,294,582.061,514.677,4536,19.9,18.811,76.228,138,1,255,"FASY_04","2","2024","2024-07-09"
139,110,643.5,688.945,4536,16.344,8.569,149.84,139,1,255,"FASY_04","2","2024","2024-07-09"
140,148,685.459,538.358,4536,18.184,10.363,59.993,140,1,255,"FASY_04","2","2024","2024-07-09"
141,65,722.731,613.669,4536,12.478,6.633,170.004,141,1,255,"FASY_04","2","2024","2024-07-09"
142,8,760.375,766.5,4536,5.096,1.999,179.231,142,1,255,"FASY_04","2","2024","2024-07-09"
143,34,918.029,778.059,4536,10.544,4.106,166.561,143,1,255,"FASY_04","2","2024","2024-07-09"
144,151,999.911,504.493,4536,18.473,10.407,159.969,144,1,255,"FASY_04","2","2024","2024-07-09"
145,38,506.263,545.974,4536,9.24,5.236,143.129,145,1,255,"FASY_04","2","2024","2024-07-09"
146,77,217.825,516.617,4536,10.779,9.095,50.521,146,1,255,"FASY_04","2","2024","2024-07-09"
147,116,751.905,587.397,4536,16.924,8.727,36.778,147,1,255,"FASY_04","2","2024","2024-07-09"
148,111,211.878,786.248,4536,17.5,8.076,27.43,148,1,255,"FASY_04","2","2024","2024-07-09"
149,102,391.637,702.971,4536,16.28,7.977,29.088,149,1,255,"FASY_04","2","2024","2024-07-09"
150,248,193.185,801.367,4536,19.926,15.847,32.428,150,1,255,"FASY_04","2","2024","2024-07-09"
151,49,861.827,793.929,4536,12.301,5.072,156.213,151,1,255,"FASY_04","2","2024","2024-07-09"
152,19,414.026,619.026,4536,6.77,3.573,163.544,152,1,255,"FASY_04","2","2024","2024-07-09"
153,60,609.617,660.35,4536,12.388,6.167,178.676,153,1,255,"FASY_04","2","2024","2024-07-09"
154,6,538.5,633.333,4536,3.199,2.388,164.631,154,1,255,"FASY_04","2","2024","2024-07-09"
155,214,704.271,856.019,4536,17.543,15.531,60.632,155,1,255,"FASY_04","2","2024","2024-07-09"
156,230,1041.83,578.287,4536,21.237,13.789,17.617,156,1,255,"FASY_04","2","2024","2024-07-09"
157,205,832.861,699.071,4536,27.932,9.345,9.342,157,1,255,"FASY_04","2","2024","2024-07-09"
158,155,1147.306,494.377,4536,22.003,8.969,26.472,158,1,255,"FASY_04","2","2024","2024-07-09"
159,256,1074.051,447.797,4536,23.337,13.967,13.698,159,1,255,"FASY_04","2","2024","2024-07-09"
160,196,1015.347,407.051,4536,17.504,14.257,34.09,160,1,255,"FASY_04","2","2024","2024-07-09"
161,27,404.5,637.056,4536,7.801,4.407,144.65,161,1,255,"FASY_04","2","2024","2024-07-09"
162,42,574.357,704.262,4536,10.047,5.323,9.284,162,1,255,"FASY_04","2","2024","2024-07-09"
163,27,647.278,640.87,4536,8.884,3.87,151.126,163,1,255,"FASY_04","2","2024","2024-07-09"
164,22,738.682,456.182,4536,6.212,4.509,3.744,164,1,255,"FASY_04","2","2024","2024-07-09"
165,39,516.397,484.654,4536,8.568,5.795,172.951,165,1,255,"FASY_04","2","2024","2024-07-09"
166,147,1080.18,469.48,4536,24.494,7.641,160.5,166,1,255,"FASY_04","2","2024","2024-07-09"
167,17,337.088,652.441,4536,6.261,3.457,150.07,167,1,255,"FASY_04","2","2024","2024-07-09"
168,71,771.669,606.303,4536,12.49,7.238,1.79,168,1,255,"FASY_04","2","2024","2024-07-09"
169,7,700.5,706.214,4536,12.022,0.741,134.396,169,1,255,"FASY_04","2","2024","2024-07-09"
170,94,405.394,862.436,4536,13.063,9.162,119.576,170,1,255,"FASY_04","2","2024","2024-07-09"
171,22,717.5,584.5,4536,5.952,4.706,32.311,171,1,255,"FASY_04","2","2024","2024-07-09"
172,109,870.711,399.427,4536,12.461,11.137,85.308,172,1,255,"FASY_04","2","2024","2024-07-09"
173,49,585.827,497.071,4536,12.24,5.097,18.235,173,1,255,"FASY_04","2","2024","2024-07-09"
174,179,645.31,164.489,4536,32.628,6.985,13.075,174,1,255,"FASY_04","2","2024","2024-07-09"
175,64,730.922,704.797,4536,9.858,8.266,76.319,175,1,255,"FASY_04","2","2024","2024-07-09"
176,189,170.743,811.505,4536,29.328,8.205,11.597,176,1,255,"FASY_04","2","2024","2024-07-09"
177,143,293.815,767.829,4536,17.989,10.121,17.781,177,1,255,"FASY_04","2","2024","2024-07-09"
178,145,372.514,640.81,4536,17.908,10.31,177.596,178,1,255,"FASY_04","2","2024","2024-07-09"
179,25,636.86,478.9,4536,9.18,3.467,150.652,179,1,255,"FASY_04","2","2024","2024-07-09"
180,33,159.803,717.682,4536,7.368,5.702,105.661,180,1,255,"FASY_04","2","2024","2024-07-09"
181,242,240.996,756.012,4536,22.77,13.532,13.805,181,1,255,"FASY_04","2","2024","2024-07-09"
182,182,318.275,829.352,4536,17.81,13.011,120.526,182,1,255,"FASY_04","2","2024","2024-07-09"
183,24,595.25,705.375,4536,7.841,3.897,179.948,183,1,255,"FASY_04","2","2024","2024-07-09"
184,79,596.766,566.525,4536,15.824,6.357,152.583,184,1,255,"FASY_04","2","2024","2024-07-09"
185,29,551.155,256.086,4536,8.265,4.467,31.155,185,1,255,"FASY_04","2","2024","2024-07-09"
186,43,695.57,566.593,4536,9.271,5.905,166.348,186,1,255,"FASY_04","2","2024","2024-07-09"
187,39,589.013,554.244,4536,13.832,3.59,155.582,187,1,255,"FASY_04","2","2024","2024-07-09"
188,26,312.923,316.808,4536,9.838,3.365,16.318,188,1,255,"FASY_04","2","2024","2024-07-09"
189,195,637.592,499.408,4536,18.891,13.143,179.827,189,1,255,"FASY_04","2","2024","2024-07-09"
190,109,637.353,592.225,4536,13.559,10.235,6.326,190,1,255,"FASY_04","2","2024","2024-07-09"
191,33,718.227,483.5,4536,8.472,4.959,14.286,191,1,255,"FASY_04","2","2024","2024-07-09"
192,43,268.593,617.058,4536,9.41,5.818,19.417,192,1,255,"FASY_04","2","2024","2024-07-09"
193,39,340.269,575.859,4536,10.228,4.855,157.998,193,1,255,"FASY_04","2","2024","2024-07-09"
194,37,968.311,641.527,4536,7.646,6.161,23.877,194,1,255,"FASY_04","2","2024","2024-07-09"
195,21,424.357,493.738,4536,7.37,3.628,30.596,195,1,255,"FASY_04","2","2024","2024-07-09"
196,40,1003.25,629.025,4536,8.165,6.237,35.416,196,1,255,"FASY_04","2","2024","2024-07-09"
197,10,504.2,647.6,4536,5.384,2.365,165.35,197,1,255,"FASY_04","2","2024","2024-07-09"
198,31,660.339,618.274,4536,8.13,4.855,158.923,198,1,255,"FASY_04","2","2024","2024-07-09"
199,23,25.761,551.283,4536,9.774,2.996,82.603,199,1,255,"FASY_04","2","2024","2024-07-09"
200,58,971.19,622.414,4536,12.207,6.05,153.783,200,1,255,"FASY_04","2","2024","2024-07-09"
201,39,472.397,648.808,4536,8.346,5.95,7.039,201,1,255,"FASY_04","2","2024","2024-07-09"
202,80,885.125,789.938,4536,11.29,9.022,44.331,202,1,255,"FASY_04","2","2024","2024-07-09"
203,108,874.398,704.676,4536,18.148,7.577,173.368,203,1,255,"FASY_04","2","2024","2024-07-09"
204,129,892.019,552.585,4536,15.118,10.864,173.939,204,1,255,"FASY_04","2","2024","2024-07-09"
205,82,976.61,514.329,4536,15.311,6.819,1.763,205,1,255,"FASY_04","2","2024","2024-07-09"
206,83,930.825,456.139,4536,12.268,8.614,165.888,206,1,255,"FASY_04","2","2024","2024-07-09"
207,23,587.022,625.239,4536,8.422,3.477,162.385,207,1,255,"FASY_04","2","2024","2024-07-09"
208,15,679.3,364.567,4536,7.168,2.665,15.158,208,1,255,"FASY_04","2","2024","2024-07-09"
209,64,660.703,717.766,4536,10.925,7.459,163.967,209,1,255,"FASY_04","2","2024","2024-07-09"
210,61,634.025,616.795,4536,10.659,7.287,175.668,210,1,255,"FASY_04","2","2024","2024-07-09"
211,29,544.086,503.81,4536,7.656,4.823,178.278,211,1,255,"FASY_04","2","2024","2024-07-09"
212,37,597.689,554.608,4536,11.208,4.203,141.132,212,1,255,"FASY_04","2","2024","2024-07-09"
213,28,774.393,735.786,4536,9.255,3.852,179.912,213,1,255,"FASY_04","2","2024","2024-07-09"
214,299,691.952,666.998,4536,28.016,13.588,168.01,214,1,255,"FASY_04","2","2024","2024-07-09"
215,97,601.675,686.201,4536,17.044,7.246,167.662,215,1,255,"FASY_04","2","2024","2024-07-09"
216,36,841.389,501.722,4536,10.274,4.461,167.884,216,1,255,"FASY_04","2","2024","2024-07-09"
217,48,285.833,409.146,4536,12.039,5.077,145.503,217,1,255,"FASY_04","2","2024","2024-07-09"
218,70,754.1,502.843,4536,15.05,5.922,31.776,218,1,255,"FASY_04","2","2024","2024-07-09"
219,73,530.527,543.363,4536,10.781,8.622,29.247,219,1,255,"FASY_04","2","2024","2024-07-09"
220,183,597.954,653.117,4536,31.959,7.291,25.714,220,1,255,"FASY_04","2","2024","2024-07-09"
221,269,533.318,606.533,4536,21.867,15.663,174.683,221,1,255,"FASY_04","2","2024","2024-07-09"
222,63,621.976,714.357,4536,13.434,5.971,144.582,222,1,255,"FASY_04","2","2024","2024-07-09"
223,180,453.172,820.444,4536,21.796,10.515,177.132,223,1,255,"FASY_04","2","2024","2024-07-09"
224,239,787.224,131.136,4536,26.751,11.376,34.755,224,1,255,"FASY_04","2","2024","2024-07-09"
225,342,973.795,477.632,4536,42.29,10.297,168.934,225,1,255,"FASY_04","2","2024","2024-07-09"
226,237,848.276,561.011,4536,26.24,11.5,82.776,226,1,255,"FASY_04","2","2024","2024-07-09"
227,116,934.681,398.353,4536,18.459,8.001,24.766,227,1,255,"FASY_04","2","2024","2024-07-09"
228,49,982.153,447.398,4536,13.245,4.71,17.762,228,1,255,"FASY_04","2","2024","2024-07-09"
229,367,696.135,386.871,4536,25.649,18.218,1,229,1,255,"FASY_04","2","2024","2024-07-09"
230,307,735.972,372.269,4536,30.252,12.921,163.43,230,1,255,"FASY_04","2","2024","2024-07-09"
231,89,1057.691,419.59,4536,18.072,6.27,31.447,231,1,255,"FASY_04","2","2024","2024-07-09"
232,61,855.861,597.369,4536,9.588,8.1,2.888,232,1,255,"FASY_04","2","2024","2024-07-09"
233,14,987.929,597.071,4536,7.106,2.509,58.028,233,1,255,"FASY_04","2","2024","2024-07-09"
234,184,51.304,715.679,4536,20.214,11.59,50.616,234,1,255,"FASY_04","2","2024","2024-07-09"
235,54,710.259,345.593,4536,11.202,6.138,0.843,235,1,255,"FASY_04","2","2024","2024-07-09"
236,28,254.036,571.571,4536,7.843,4.546,15.393,236,1,255,"FASY_04","2","2024","2024-07-09"
237,28,818.607,784.464,4536,8.386,4.251,163.296,237,1,255,"FASY_04","2","2024","2024-07-09"
238,40,508.45,635.2,4536,10.587,4.811,15.483,238,1,255,"FASY_04","2","2024","2024-07-09"
239,43,783.802,601.174,4536,9.426,5.808,17.598,239,1,255,"FASY_04","2","2024","2024-07-09"
240,49,598.153,604.888,4536,11.867,5.257,20.88,240,1,255,"FASY_04","2","2024","2024-07-09"
241,20,540.4,554.9,4536,5.273,4.829,148.596,241,1,255,"FASY_04","2","2024","2024-07-09"
242,115,737.309,299.1,4536,19.176,7.636,26.909,242,1,255,"FASY_04","2","2024","2024-07-09"
243,170,139.406,829.812,4536,24.942,8.678,173.829,243,1,255,"FASY_04","2","2024","2024-07-09"
244,161,136.978,778.425,4536,26.55,7.721,23.084,244,1,255,"FASY_04","2","2024","2024-07-09"
245,150,1058.847,370.987,4536,17.889,10.676,15.802,245,1,255,"FASY_04","2","2024","2024-07-09"
246,86,833.453,209.767,4536,14.713,7.442,46.52,246,1,255,"FASY_04","2","2024","2024-07-09"
247,154,1036.396,293.344,4536,15.902,12.331,33.868,247,1,255,"FASY_04","2","2024","2024-07-09"
248,174,947.713,617.098,4536,41.713,5.311,158.096,248,1,255,"FASY_04","2","2024","2024-07-09"
249,160,751.913,832.812,4536,22.265,9.15,3.485,249,1,255,"FASY_04","2","2024","2024-07-09"
250,198,711.965,514.848,4536,26.826,9.398,23.326,250,1,255,"FASY_04","2","2024","2024-07-09"
251,16,805.875,532.312,4536,7.38,2.76,177.644,251,1,255,"FASY_04","2","2024","2024-07-09"
252,269,652.05,878.307,4536,23.677,14.465,50.549,252,1,255,"FASY_04","2","2024","2024-07-09"
253,27,648.833,847.204,4536,10.32,3.331,167.353,253,1,255,"FASY_04","2","2024","2024-07-09"
254,65,685.608,763.869,4536,15.889,5.209,11.362,254,1,255,"FASY_04","2","2024","2024-07-09"
255,156,529.814,575.481,4536,23.911,8.307,157.585,255,1,255,"FASY_04","2","2024","2024-07-09"
256,336,618.557,832.524,4536,29.916,14.3,10.351,256,1,255,"FASY_04","2","2024","2024-07-09"
257,182,744.577,721.253,4536,20.187,11.479,177.705,257,1,255,"FASY_04","2","2024","2024-07-09"
258,105,735.243,771.681,4536,25.396,5.264,153.709,258,1,255,"FASY_04","2","2024","2024-07-09"
259,375,662.129,590.761,4536,34.243,13.943,128.455,259,1,255,"FASY_04","2","2024","2024-07-09"
260,258,722.275,510.101,4536,21.844,15.038,108.711,260,1,255,"FASY_04","2","2024","2024-07-09"
261,77,620.591,656.331,4536,14.312,6.85,153.72,261,1,255,"FASY_04","2","2024","2024-07-09"
262,308,708.685,763.958,4536,20.593,19.043,42.617,262,1,255,"FASY_04","2","2024","2024-07-09"
