"X","Area","XM","YM","Perim.","Major","Minor","Angle","Slice","MinThr","MaxThr","sample_ID","campaign","year","date"
33,58,746.224,544.897,4536,13.477,5.479,161.564,33,1,255,"FREX_05","2","2024","2024-07-09"
34,80,743.825,558.15,4536,12.944,7.869,155.797,34,1,255,"FREX_05","2","2024","2024-07-09"
35,52,897.558,458.462,4536,10.595,6.249,12.466,35,1,255,"FREX_05","2","2024","2024-07-09"
36,135,750.819,448.463,4536,18.935,9.078,168.196,36,1,255,"FREX_05","2","2024","2024-07-09"
37,10,896,724.5,4536,5.61,2.27,21.823,37,1,255,"FREX_05","2","2024","2024-07-09"
38,108,872.685,596.796,4536,15.713,8.751,21.423,38,1,255,"FREX_05","2","2024","2024-07-09"
39,28,560.464,507,4536,9.086,3.924,21.618,39,1,255,"FREX_05","2","2024","2024-07-09"
40,21,316.881,445.214,4536,5.978,4.473,148.887,40,1,255,"FREX_05","2","2024","2024-07-09"
41,62,764.613,364.177,4536,13.023,6.062,166.691,41,1,255,"FREX_05","2","2024","2024-07-09"
42,70,703.9,421.271,4536,11.886,7.498,14.656,42,1,255,"FREX_05","2","2024","2024-07-09"
43,39,289.731,562.346,4536,12.481,3.979,136.167,43,1,255,"FREX_05","2","2024","2024-07-09"
44,67,669.575,586.784,4536,11.1,7.685,9.969,44,1,255,"FREX_05","2","2024","2024-07-09"
45,86,1078.57,380.709,4536,12.694,8.626,74.091,45,1,255,"FREX_05","2","2024","2024-07-09"
46,71,526.275,490.035,4536,11.687,7.735,157.915,46,1,255,"FREX_05","2","2024","2024-07-09"
47,23,871.413,590.587,4536,7.263,4.032,3.992,47,1,255,"FREX_05","2","2024","2024-07-09"
48,75,507.607,453.26,4536,13.024,7.332,159.266,48,1,255,"FREX_05","2","2024","2024-07-09"
49,41,870.793,562.817,4536,8.767,5.954,173.718,49,1,255,"FREX_05","2","2024","2024-07-09"
50,119,419.912,603.441,4536,19.174,7.902,13.502,50,1,255,"FREX_05","2","2024","2024-07-09"
51,110,940.291,499.836,4536,12.853,10.897,8.778,51,1,255,"FREX_05","2","2024","2024-07-09"
52,15,198.633,664.033,4536,5.397,3.539,103.872,52,1,255,"FREX_05","2","2024","2024-07-09"
53,67,654.843,353.022,4536,13.922,6.127,157.704,53,1,255,"FREX_05","2","2024","2024-07-09"
54,53,732.217,534.594,4536,10.125,6.665,12.084,54,1,255,"FREX_05","2","2024","2024-07-09"
55,37,422.635,349.608,4536,10.319,4.565,174.635,55,1,255,"FREX_05","2","2024","2024-07-09"
56,47,626.117,431.245,4536,8.834,6.774,161.291,56,1,255,"FREX_05","2","2024","2024-07-09"
57,69,760.92,518.572,4536,13.832,6.351,9.722,57,1,255,"FREX_05","2","2024","2024-07-09"
58,74,969.635,627.351,4536,11.466,8.217,0.307,58,1,255,"FREX_05","2","2024","2024-07-09"
59,27,887.574,676.352,4536,6.422,5.353,171.542,59,1,255,"FREX_05","2","2024","2024-07-09"
60,87,494.109,506.42,4536,13.46,8.23,6.364,60,1,255,"FREX_05","2","2024","2024-07-09"
61,99,726.682,497.884,4536,14.626,8.618,157.439,61,1,255,"FREX_05","2","2024","2024-07-09"
62,94,840.5,567.723,4536,14.568,8.216,151.827,62,1,255,"FREX_05","2","2024","2024-07-09"
63,32,948.312,698.969,4536,7.481,5.446,3.01,63,1,255,"FREX_05","2","2024","2024-07-09"
64,140,711.814,456,4536,19.862,8.974,0.415,64,1,255,"FREX_05","2","2024","2024-07-09"
65,36,1003.25,568.972,4536,8.534,5.371,52.782,65,1,255,"FREX_05","2","2024","2024-07-09"
66,67,884.813,322.56,4536,13.068,6.528,13.13,66,1,255,"FREX_05","2","2024","2024-07-09"
67,58,572.931,567.862,4536,10.351,7.134,170.747,67,1,255,"FREX_05","2","2024","2024-07-09"
68,268,975.929,576.231,4536,22.495,15.169,120.026,68,1,255,"FREX_05","2","2024","2024-07-09"
69,19,473.658,870.132,4536,6.533,3.703,171.014,69,1,255,"FREX_05","2","2024","2024-07-09"
70,65,625.531,610.008,4536,11.541,7.171,163.69,70,1,255,"FREX_05","2","2024","2024-07-09"
71,64,690.406,528.359,4536,10.272,7.933,173.404,71,1,255,"FREX_05","2","2024","2024-07-09"
72,90,639.822,304.067,4536,12.723,9.007,146.045,72,1,255,"FREX_05","2","2024","2024-07-09"
73,21,509.071,243.452,4536,8.683,3.079,153.314,73,1,255,"FREX_05","2","2024","2024-07-09"
74,81,578.932,402.66,4536,13.138,7.85,176.807,74,1,255,"FREX_05","2","2024","2024-07-09"
75,87,842.109,609.04,4536,15.082,7.345,175.215,75,1,255,"FREX_05","2","2024","2024-07-09"
76,18,665.556,217.611,4536,6.126,3.741,14.719,76,1,255,"FREX_05","2","2024","2024-07-09"
77,48,501.354,370.375,4536,8.612,7.097,162.524,77,1,255,"FREX_05","2","2024","2024-07-09"
78,39,360.397,767.551,4536,9.676,5.132,164.357,78,1,255,"FREX_05","2","2024","2024-07-09"
79,317,1080.724,517.169,4536,21.638,18.653,142.098,79,1,255,"FREX_05","2","2024","2024-07-09"
80,46,632.152,553.065,4536,9.64,6.076,173.933,80,1,255,"FREX_05","2","2024","2024-07-09"
81,45,749.967,520.1,4536,10.044,5.704,27.26,81,1,255,"FREX_05","2","2024","2024-07-09"
82,145,863.286,496.045,4536,17.67,10.448,157.819,82,1,255,"FREX_05","2","2024","2024-07-09"
83,56,601.839,405.804,4536,11.051,6.452,0.91,83,1,255,"FREX_05","2","2024","2024-07-09"
84,135,989.352,531.426,4536,14.577,11.792,145.585,84,1,255,"FREX_05","2","2024","2024-07-09"
85,0,NA,NA,4536,NA,NA,0,85,1,255,"FREX_05","2","2024","2024-07-09"
86,1415,318.53,158.67,4536,177.313,10.161,144.732,86,1,255,"FREX_05","2","2024","2024-07-09"
87,1171,388.089,249.745,4536,60.066,24.822,160.485,87,1,255,"FREX_05","2","2024","2024-07-09"
88,59,1001.347,342.873,4536,11.962,6.28,1.962,88,1,255,"FREX_05","2","2024","2024-07-09"
89,48,786.292,702.521,4536,10.639,5.744,174.577,89,1,255,"FREX_05","2","2024","2024-07-09"
90,71,705.5,468.021,4536,11.43,7.909,157.3,90,1,255,"FREX_05","2","2024","2024-07-09"
91,53,324.274,507.198,4536,10.082,6.693,147.357,91,1,255,"FREX_05","2","2024","2024-07-09"
92,111,908.464,556.635,4536,18.537,7.624,147.848,92,1,255,"FREX_05","2","2024","2024-07-09"
93,48,746.396,560.104,4536,12.041,5.076,178.294,93,1,255,"FREX_05","2","2024","2024-07-09"
94,86,533.407,634.593,4536,16.369,6.69,168.599,94,1,255,"FREX_05","2","2024","2024-07-09"
95,74,740.243,331.757,4536,12.436,7.576,167.04,95,1,255,"FREX_05","2","2024","2024-07-09"
96,38,185.579,401.289,4536,8.403,5.758,18.386,96,1,255,"FREX_05","2","2024","2024-07-09"
97,38,409.289,495.605,4536,8.552,5.657,159.993,97,1,255,"FREX_05","2","2024","2024-07-09"
98,138,920.406,522.029,4536,16.651,10.553,37.738,98,1,255,"FREX_05","2","2024","2024-07-09"
99,115,778.639,691.709,4536,18.662,7.846,174.104,99,1,255,"FREX_05","2","2024","2024-07-09"
100,15,643.433,335.5,4536,5.612,3.403,164.06,100,1,255,"FREX_05","2","2024","2024-07-09"
101,48,965.458,690.479,4536,14.329,4.265,140.95,101,1,255,"FREX_05","2","2024","2024-07-09"
102,47,842.479,443.245,4536,8.577,6.977,0.857,102,1,255,"FREX_05","2","2024","2024-07-09"
103,85,614.229,393.359,4536,15.697,6.895,163.892,103,1,255,"FREX_05","2","2024","2024-07-09"
104,36,767.333,588.5,4536,7.515,6.099,172.186,104,1,255,"FREX_05","2","2024","2024-07-09"
105,61,499.795,684.205,4536,12.803,6.066,2.888,105,1,255,"FREX_05","2","2024","2024-07-09"
106,130,541.315,460.731,4536,16.325,10.139,173.527,106,1,255,"FREX_05","2","2024","2024-07-09"
107,56,267.589,183.857,4536,10.436,6.832,2.893,107,1,255,"FREX_05","2","2024","2024-07-09"
108,50,1007.64,347.28,4536,11.767,5.41,175.634,108,1,255,"FREX_05","2","2024","2024-07-09"
109,56,864.357,412.696,4536,8.982,7.939,164.415,109,1,255,"FREX_05","2","2024","2024-07-09"
110,42,599.738,568.571,4536,12.488,4.282,170.937,110,1,255,"FREX_05","2","2024","2024-07-09"
111,28,581.393,641.286,4536,9.923,3.593,4.038,111,1,255,"FREX_05","2","2024","2024-07-09"
112,56,703.661,481.714,4536,9.707,7.345,11.096,112,1,255,"FREX_05","2","2024","2024-07-09"
113,49,600.235,683.337,4536,12.393,5.034,15.299,113,1,255,"FREX_05","2","2024","2024-07-09"
114,18,379.389,499.944,4536,6.04,3.794,163.085,114,1,255,"FREX_05","2","2024","2024-07-09"
115,180,868.183,453.139,4536,21.132,10.845,172.761,115,1,255,"FREX_05","2","2024","2024-07-09"
116,49,485.582,768.296,4536,11.822,5.277,19.14,116,1,255,"FREX_05","2","2024","2024-07-09"
117,10,1005,623,4536,5.009,2.542,152.136,117,1,255,"FREX_05","2","2024","2024-07-09"
118,79,540.057,583.5,4536,11.848,8.49,7.151,118,1,255,"FREX_05","2","2024","2024-07-09"
119,46,762.913,444.63,4536,9.807,5.972,176.654,119,1,255,"FREX_05","2","2024","2024-07-09"
120,102,793.941,579.118,4536,16.701,7.776,160.771,120,1,255,"FREX_05","2","2024","2024-07-09"
121,37,531.851,630.041,4536,8.748,5.385,164.952,121,1,255,"FREX_05","2","2024","2024-07-09"
122,31,675.726,615.081,4536,9.664,4.084,176.007,122,1,255,"FREX_05","2","2024","2024-07-09"
123,74,470.743,491.892,4536,13.359,7.053,10.265,123,1,255,"FREX_05","2","2024","2024-07-09"
124,56,877.625,381.107,4536,9.764,7.303,152.689,124,1,255,"FREX_05","2","2024","2024-07-09"
125,36,717.111,659.694,4536,10.152,4.515,166.997,125,1,255,"FREX_05","2","2024","2024-07-09"
126,73,631.568,430.925,4536,14.383,6.462,164.385,126,1,255,"FREX_05","2","2024","2024-07-09"
127,65,713.562,480.5,4536,12.435,6.655,14.922,127,1,255,"FREX_05","2","2024","2024-07-09"
128,100,670.16,579.02,4536,14.842,8.579,0.713,128,1,255,"FREX_05","2","2024","2024-07-09"
129,20,223.05,149.35,4536,6.534,3.897,45.43,129,1,255,"FREX_05","2","2024","2024-07-09"
130,91,517.28,529.016,4536,13.774,8.412,12.258,130,1,255,"FREX_05","2","2024","2024-07-09"
131,61,411.352,412.074,4536,9.8,7.925,155.352,131,1,255,"FREX_05","2","2024","2024-07-09"
132,308,1033.75,578.955,4536,22.815,17.189,157.925,132,1,255,"FREX_05","2","2024","2024-07-09"
133,37,183.878,453.23,4536,7.68,6.134,63.463,133,1,255,"FREX_05","2","2024","2024-07-09"
134,69,732.225,466.254,4536,11.979,7.334,174.41,134,1,255,"FREX_05","2","2024","2024-07-09"
135,42,932.5,875.905,4536,11.755,4.549,1.621,135,1,255,"FREX_05","2","2024","2024-07-09"
136,73,576.021,375.212,4536,12.804,7.259,39.136,136,1,255,"FREX_05","2","2024","2024-07-09"
137,62,809.645,581.419,4536,11.815,6.682,144.687,137,1,255,"FREX_05","2","2024","2024-07-09"
138,68,959.397,650.088,4536,13.216,6.551,43.23,138,1,255,"FREX_05","2","2024","2024-07-09"
139,66,635.803,447.652,4536,11.191,7.509,168.194,139,1,255,"FREX_05","2","2024","2024-07-09"
140,76,505.382,445.132,4536,13.395,7.224,9.6,140,1,255,"FREX_05","2","2024","2024-07-09"
141,81,601.994,652.673,4536,12.016,8.583,136.809,141,1,255,"FREX_05","2","2024","2024-07-09"
142,71,858.739,507.19,4536,11.688,7.734,156.34,142,1,255,"FREX_05","2","2024","2024-07-09"
143,35,606.929,565.129,4536,9.332,4.776,156.169,143,1,255,"FREX_05","2","2024","2024-07-09"
144,64,629.5,435.969,4536,11.44,7.123,24.168,144,1,255,"FREX_05","2","2024","2024-07-09"
145,23,854.63,455.674,4536,7.792,3.758,141.126,145,1,255,"FREX_05","2","2024","2024-07-09"
146,57,812.009,598.044,4536,11.389,6.372,6.472,146,1,255,"FREX_05","2","2024","2024-07-09"
147,75,223.7,616.273,4536,12.799,7.461,147.814,147,1,255,"FREX_05","2","2024","2024-07-09"
148,77,724.773,376.63,4536,14.04,6.983,163.373,148,1,255,"FREX_05","2","2024","2024-07-09"
149,34,648,560.265,4536,10.289,4.207,153.7,149,1,255,"FREX_05","2","2024","2024-07-09"
150,49,981.561,641.847,4536,9.014,6.921,10.135,150,1,255,"FREX_05","2","2024","2024-07-09"
151,45,723.678,454.433,4536,11.363,5.042,160.571,151,1,255,"FREX_05","2","2024","2024-07-09"
152,25,720.62,613.62,4536,6.323,5.034,167.562,152,1,255,"FREX_05","2","2024","2024-07-09"
153,86,570.988,450.686,4536,15.693,6.978,178.615,153,1,255,"FREX_05","2","2024","2024-07-09"
154,33,740.561,726.924,4536,9.488,4.428,6.304,154,1,255,"FREX_05","2","2024","2024-07-09"
155,73,619.979,479.842,4536,11.732,7.922,3.948,155,1,255,"FREX_05","2","2024","2024-07-09"
156,32,283.656,331.531,4536,7.156,5.694,56.06,156,1,255,"FREX_05","2","2024","2024-07-09"
157,91,854.071,424.203,4536,13.442,8.62,158.646,157,1,255,"FREX_05","2","2024","2024-07-09"
158,151,1026.01,614.493,4536,19.995,9.616,166.953,158,1,255,"FREX_05","2","2024","2024-07-09"
159,37,646.608,500.203,4536,8.986,5.243,27.482,159,1,255,"FREX_05","2","2024","2024-07-09"
160,65,713.5,463.977,4536,14.07,5.882,174.346,160,1,255,"FREX_05","2","2024","2024-07-09"
161,66,832.848,604.348,4536,13.872,6.058,153.548,161,1,255,"FREX_05","2","2024","2024-07-09"
162,153,969.435,439.029,4536,16.214,12.015,158.976,162,1,255,"FREX_05","2","2024","2024-07-09"
163,47,351.521,478.351,4536,10.754,5.564,44.949,163,1,255,"FREX_05","2","2024","2024-07-09"
164,70,741.643,552.714,4536,12.822,6.951,170.366,164,1,255,"FREX_05","2","2024","2024-07-09"
165,55,568.3,481.718,4536,10.366,6.756,177.668,165,1,255,"FREX_05","2","2024","2024-07-09"
166,63,580.389,356.849,4536,12.458,6.439,5.051,166,1,255,"FREX_05","2","2024","2024-07-09"
167,41,644.183,582.207,4536,9.634,5.419,2.88,167,1,255,"FREX_05","2","2024","2024-07-09"
168,44,406.432,628.614,4536,8.954,6.257,147.247,168,1,255,"FREX_05","2","2024","2024-07-09"
169,30,656.333,453.433,4536,9.182,4.16,17.903,169,1,255,"FREX_05","2","2024","2024-07-09"
170,12,414.417,720.667,4536,7.702,1.984,16.792,170,1,255,"FREX_05","2","2024","2024-07-09"
171,15,778.167,315.367,4536,5.832,3.275,48.915,171,1,255,"FREX_05","2","2024","2024-07-09"
172,119,640.929,515.735,4536,16.003,9.468,4.547,172,1,255,"FREX_05","2","2024","2024-07-09"
173,32,607.062,634.25,4536,8.372,4.866,175.906,173,1,255,"FREX_05","2","2024","2024-07-09"
174,20,465.05,593.45,4536,6.272,4.06,10.627,174,1,255,"FREX_05","2","2024","2024-07-09"
175,34,545.765,354.735,4536,11.331,3.82,45.442,175,1,255,"FREX_05","2","2024","2024-07-09"
176,52,276.25,466.25,4536,10.22,6.478,145.894,176,1,255,"FREX_05","2","2024","2024-07-09"
177,10,728.7,408.2,4536,4.211,3.024,171.962,177,1,255,"FREX_05","2","2024","2024-07-09"
178,34,755.441,638.235,4536,10.066,4.301,163.513,178,1,255,"FREX_05","2","2024","2024-07-09"
179,62,399.161,487.032,4536,10.242,7.707,1.46,179,1,255,"FREX_05","2","2024","2024-07-09"
180,39,790.141,427.474,4536,9.496,5.229,179.395,180,1,255,"FREX_05","2","2024","2024-07-09"
181,65,936.546,588.131,4536,11.575,7.15,21.876,181,1,255,"FREX_05","2","2024","2024-07-09"
182,65,588.038,386.962,4536,13.217,6.262,163.965,182,1,255,"FREX_05","2","2024","2024-07-09"
183,38,666.684,592.658,4536,9.902,4.886,21.061,183,1,255,"FREX_05","2","2024","2024-07-09"
184,67,912.873,485.575,4536,11.77,7.248,167.729,184,1,255,"FREX_05","2","2024","2024-07-09"
185,61,886.008,745.779,4536,10.663,7.284,164.41,185,1,255,"FREX_05","2","2024","2024-07-09"
186,27,627.278,518.13,4536,9.084,3.784,3.674,186,1,255,"FREX_05","2","2024","2024-07-09"
187,195,874.105,482.182,4536,21.058,11.79,175.605,187,1,255,"FREX_05","2","2024","2024-07-09"
188,39,401.449,254.91,4536,7.755,6.403,19.205,188,1,255,"FREX_05","2","2024","2024-07-09"
189,170,398.159,567.088,4536,17.062,12.686,178.356,189,1,255,"FREX_05","2","2024","2024-07-09"
190,18,855.5,612.722,4536,6.199,3.697,16.395,190,1,255,"FREX_05","2","2024","2024-07-09"
191,40,542.5,246.55,4536,10.886,4.678,1.837,191,1,255,"FREX_05","2","2024","2024-07-09"
192,79,617.5,631.373,4536,12.535,8.025,166.33,192,1,255,"FREX_05","2","2024","2024-07-09"
193,96,481.865,450.938,4536,14.071,8.687,174.726,193,1,255,"FREX_05","2","2024","2024-07-09"
194,16,805.812,237.812,4536,4.964,4.104,164.948,194,1,255,"FREX_05","2","2024","2024-07-09"
195,151,833.646,600.109,4536,16.989,11.317,11.429,195,1,255,"FREX_05","2","2024","2024-07-09"
196,21,267.69,494.548,4536,5.423,4.93,34.97,196,1,255,"FREX_05","2","2024","2024-07-09"
197,24,839.167,714.125,4536,6.694,4.565,173.037,197,1,255,"FREX_05","2","2024","2024-07-09"
198,63,503.992,351.23,4536,11.457,7.001,165.43,198,1,255,"FREX_05","2","2024","2024-07-09"
199,153,914.637,626.297,4536,15.871,12.274,5.066,199,1,255,"FREX_05","2","2024","2024-07-09"
200,10,517.4,167.4,4536,6.869,1.854,13.072,200,1,255,"FREX_05","2","2024","2024-07-09"
201,156,649.205,261.378,4536,20.15,9.857,171.422,201,1,255,"FREX_05","2","2024","2024-07-09"
202,36,743.778,564.361,4536,8.798,5.21,9.415,202,1,255,"FREX_05","2","2024","2024-07-09"
203,85,577.912,517.629,4536,13.509,8.011,172.252,203,1,255,"FREX_05","2","2024","2024-07-09"
204,14,722.286,390.071,4536,7.272,2.451,28.815,204,1,255,"FREX_05","2","2024","2024-07-09"
205,57,761.447,229.833,4536,13.493,5.379,3.635,205,1,255,"FREX_05","2","2024","2024-07-09"
206,98,787.194,693.48,4536,16.256,7.676,6.121,206,1,255,"FREX_05","2","2024","2024-07-09"
207,97,360.706,388.314,4536,12.775,9.667,161.127,207,1,255,"FREX_05","2","2024","2024-07-09"
208,33,1011.015,675.106,4536,9.799,4.288,148.792,208,1,255,"FREX_05","2","2024","2024-07-09"
209,38,755.947,395.579,4536,7.892,6.131,177.762,209,1,255,"FREX_05","2","2024","2024-07-09"
210,62,605.145,542.468,4536,11.162,7.072,162.333,210,1,255,"FREX_05","2","2024","2024-07-09"
211,32,732.812,434.688,4536,9.533,4.274,12.816,211,1,255,"FREX_05","2","2024","2024-07-09"
212,68,620.279,637.265,4536,14.114,6.134,163.071,212,1,255,"FREX_05","2","2024","2024-07-09"
213,60,868.517,366.033,4536,11.348,6.732,3.581,213,1,255,"FREX_05","2","2024","2024-07-09"
214,116,636.922,711.491,4536,15.592,9.473,164.008,214,1,255,"FREX_05","2","2024","2024-07-09"
215,50,994.4,435.34,4536,10.963,5.807,13.593,215,1,255,"FREX_05","2","2024","2024-07-09"
216,30,232.533,708.9,4536,7.177,5.322,5.256,216,1,255,"FREX_05","2","2024","2024-07-09"
217,47,862.777,637.117,4536,10.693,5.597,19.613,217,1,255,"FREX_05","2","2024","2024-07-09"
218,108,799.87,750.176,4536,15.424,8.915,160.667,218,1,255,"FREX_05","2","2024","2024-07-09"
219,45,815.344,519.011,4536,10.354,5.534,165.883,219,1,255,"FREX_05","2","2024","2024-07-09"
220,39,368.449,682.09,4536,8.831,5.623,0.764,220,1,255,"FREX_05","2","2024","2024-07-09"
221,48,601.208,717.812,4536,10.346,5.907,22.677,221,1,255,"FREX_05","2","2024","2024-07-09"
222,87,956.776,711.741,4536,13.252,8.359,164.477,222,1,255,"FREX_05","2","2024","2024-07-09"
223,89,511.421,556.073,4536,16.027,7.07,1.126,223,1,255,"FREX_05","2","2024","2024-07-09"
224,21,527.452,408.357,4536,6.174,4.331,7.325,224,1,255,"FREX_05","2","2024","2024-07-09"
225,70,919.043,566.2,4536,11.678,7.632,175.432,225,1,255,"FREX_05","2","2024","2024-07-09"
226,49,489.276,656.561,4536,10.653,5.857,165.202,226,1,255,"FREX_05","2","2024","2024-07-09"
227,52,877.673,287.365,4536,13.629,4.858,2.468,227,1,255,"FREX_05","2","2024","2024-07-09"
228,58,251.621,577.655,4536,9.789,7.544,5.446,228,1,255,"FREX_05","2","2024","2024-07-09"
229,27,291.944,526.833,4536,7.278,4.723,61.285,229,1,255,"FREX_05","2","2024","2024-07-09"
230,34,609.353,463.912,4536,7.868,5.502,169.83,230,1,255,"FREX_05","2","2024","2024-07-09"
231,82,700.11,338.61,4536,13.029,8.013,6.653,231,1,255,"FREX_05","2","2024","2024-07-09"
232,52,272.442,464.577,4536,9.179,7.213,3.916,232,1,255,"FREX_05","2","2024","2024-07-09"
233,81,816.747,707.377,4536,12.634,8.163,162.994,233,1,255,"FREX_05","2","2024","2024-07-09"
234,20,517.9,591.35,4536,9.732,2.617,0.535,234,1,255,"FREX_05","2","2024","2024-07-09"
235,82,1044.695,324.293,4536,11.218,9.307,0.471,235,1,255,"FREX_05","2","2024","2024-07-09"
236,53,741.255,726.84,4536,14.043,4.805,178.261,236,1,255,"FREX_05","2","2024","2024-07-09"
237,32,712.562,569.594,4536,9.309,4.377,7.441,237,1,255,"FREX_05","2","2024","2024-07-09"
238,46,266.804,288.522,4536,8.895,6.584,133.808,238,1,255,"FREX_05","2","2024","2024-07-09"
239,9,879.833,632.167,4536,4.228,2.71,137.072,239,1,255,"FREX_05","2","2024","2024-07-09"
240,68,659.044,533.676,4536,13.211,6.554,163.072,240,1,255,"FREX_05","2","2024","2024-07-09"
241,69,817.601,393.007,4536,9.997,8.788,5.882,241,1,255,"FREX_05","2","2024","2024-07-09"
242,170,631.418,651.465,4536,20.459,10.58,0.872,242,1,255,"FREX_05","2","2024","2024-07-09"
243,23,704.5,240.978,4536,8.685,3.372,154.116,243,1,255,"FREX_05","2","2024","2024-07-09"
244,54,666.074,700.111,4536,10.915,6.299,8.07,244,1,255,"FREX_05","2","2024","2024-07-09"
245,49,730.949,423.133,4536,10.089,6.184,167.071,245,1,255,"FREX_05","2","2024","2024-07-09"
246,16,372.5,532.062,4536,5.391,3.779,3.362,246,1,255,"FREX_05","2","2024","2024-07-09"
247,56,759.679,493.786,4536,10.243,6.961,177.391,247,1,255,"FREX_05","2","2024","2024-07-09"
248,85,507.853,347.582,4536,11.581,9.345,11.843,248,1,255,"FREX_05","2","2024","2024-07-09"
249,19,129.026,335.5,4536,5.707,4.239,165.394,249,1,255,"FREX_05","2","2024","2024-07-09"
250,28,664,498.75,4536,7.873,4.528,176.589,250,1,255,"FREX_05","2","2024","2024-07-09"
251,97,542.418,655.82,4536,14.774,8.359,174.644,251,1,255,"FREX_05","2","2024","2024-07-09"
252,22,572.682,588.318,4536,6.39,4.383,18.816,252,1,255,"FREX_05","2","2024","2024-07-09"
253,118,992.025,435.873,4536,15.372,9.774,156.136,253,1,255,"FREX_05","2","2024","2024-07-09"
254,6,404.333,199.167,4536,5.369,1.423,142.685,254,1,255,"FREX_05","2","2024","2024-07-09"
255,62,701.177,436.629,4536,14.314,5.515,160.377,255,1,255,"FREX_05","2","2024","2024-07-09"
256,57,816.447,490.711,4536,10.334,7.023,163.097,256,1,255,"FREX_05","2","2024","2024-07-09"
257,37,864.419,561.662,4536,9.929,4.745,33.529,257,1,255,"FREX_05","2","2024","2024-07-09"
258,75,574.62,349.927,4536,13.861,6.89,169.513,258,1,255,"FREX_05","2","2024","2024-07-09"
259,48,394.792,395.938,4536,11.047,5.532,155.435,259,1,255,"FREX_05","2","2024","2024-07-09"
260,90,737.9,448.156,4536,12.612,9.086,10.134,260,1,255,"FREX_05","2","2024","2024-07-09"
261,24,774.833,493.125,4536,6.839,4.468,7.201,261,1,255,"FREX_05","2","2024","2024-07-09"
262,47,440.436,586.585,4536,10.698,5.594,21.813,262,1,255,"FREX_05","2","2024","2024-07-09"
