"X","Area","XM","YM","Perim.","Major","Minor","Angle","Slice","MinThr","MaxThr","sample_ID","campaign","year","date"
69,87,553.822,572.19,4536,14.317,7.737,17.006,69,1,255,"FASY_03","1","2024","2024-05-29"
70,226,611.969,298,4536,22.476,12.803,32.019,70,1,255,"FASY_03","1","2024","2024-05-29"
71,150,929.933,417.773,4536,18.304,10.434,50.66,71,1,255,"FASY_03","1","2024","2024-05-29"
72,113,539.765,736.341,4536,19.984,7.2,160.14,72,1,255,"FASY_03","1","2024","2024-05-29"
73,49,875.622,661.745,4536,10.522,5.929,2.742,73,1,255,"FASY_03","1","2024","2024-05-29"
74,249,697.179,426.894,4536,21.03,15.075,12.435,74,1,255,"FASY_03","1","2024","2024-05-29"
75,71,711.951,791.81,4536,10.015,9.027,145.412,75,1,255,"FASY_03","1","2024","2024-05-29"
76,162,898.809,506.951,4536,21.678,9.515,148.49,76,1,255,"FASY_03","1","2024","2024-05-29"
77,55,510.645,722.282,4536,13.417,5.219,178.844,77,1,255,"FASY_03","1","2024","2024-05-29"
78,105,493.852,548.757,4536,13.194,10.133,32.839,78,1,255,"FASY_03","1","2024","2024-05-29"
79,154,1138.058,948.799,4536,35.512,5.521,48.105,79,1,255,"FASY_03","1","2024","2024-05-29"
80,0,NA,NA,4536,NA,NA,0,80,1,255,"FASY_03","1","2024","2024-05-29"
81,0,NA,NA,4536,NA,NA,0,81,1,255,"FASY_03","1","2024","2024-05-29"
82,0,NA,NA,4536,NA,NA,0,82,1,255,"FASY_03","1","2024","2024-05-29"
83,0,NA,NA,4536,NA,NA,0,83,1,255,"FASY_03","1","2024","2024-05-29"
84,0,NA,NA,4536,NA,NA,0,84,1,255,"FASY_03","1","2024","2024-05-29"
85,0,NA,NA,4536,NA,NA,0,85,1,255,"FASY_03","1","2024","2024-05-29"
86,0,NA,NA,4536,NA,NA,0,86,1,255,"FASY_03","1","2024","2024-05-29"
87,0,NA,NA,4536,NA,NA,0,87,1,255,"FASY_03","1","2024","2024-05-29"
88,0,NA,NA,4536,NA,NA,0,88,1,255,"FASY_03","1","2024","2024-05-29"
89,0,NA,NA,4536,NA,NA,0,89,1,255,"FASY_03","1","2024","2024-05-29"
90,0,NA,NA,4536,NA,NA,0,90,1,255,"FASY_03","1","2024","2024-05-29"
91,0,NA,NA,4536,NA,NA,0,91,1,255,"FASY_03","1","2024","2024-05-29"
92,0,NA,NA,4536,NA,NA,0,92,1,255,"FASY_03","1","2024","2024-05-29"
93,0,NA,NA,4536,NA,NA,0,93,1,255,"FASY_03","1","2024","2024-05-29"
94,0,NA,NA,4536,NA,NA,0,94,1,255,"FASY_03","1","2024","2024-05-29"
95,0,NA,NA,4536,NA,NA,0,95,1,255,"FASY_03","1","2024","2024-05-29"
96,0,NA,NA,4536,NA,NA,0,96,1,255,"FASY_03","1","2024","2024-05-29"
97,0,NA,NA,4536,NA,NA,0,97,1,255,"FASY_03","1","2024","2024-05-29"
98,0,NA,NA,4536,NA,NA,0,98,1,255,"FASY_03","1","2024","2024-05-29"
99,0,NA,NA,4536,NA,NA,0,99,1,255,"FASY_03","1","2024","2024-05-29"
100,0,NA,NA,4536,NA,NA,0,100,1,255,"FASY_03","1","2024","2024-05-29"
101,0,NA,NA,4536,NA,NA,0,101,1,255,"FASY_03","1","2024","2024-05-29"
102,0,NA,NA,4536,NA,NA,0,102,1,255,"FASY_03","1","2024","2024-05-29"
103,0,NA,NA,4536,NA,NA,0,103,1,255,"FASY_03","1","2024","2024-05-29"
104,0,NA,NA,4536,NA,NA,0,104,1,255,"FASY_03","1","2024","2024-05-29"
105,0,NA,NA,4536,NA,NA,0,105,1,255,"FASY_03","1","2024","2024-05-29"
106,0,NA,NA,4536,NA,NA,0,106,1,255,"FASY_03","1","2024","2024-05-29"
107,0,NA,NA,4536,NA,NA,0,107,1,255,"FASY_03","1","2024","2024-05-29"
108,0,NA,NA,4536,NA,NA,0,108,1,255,"FASY_03","1","2024","2024-05-29"
109,0,NA,NA,4536,NA,NA,0,109,1,255,"FASY_03","1","2024","2024-05-29"
110,0,NA,NA,4536,NA,NA,0,110,1,255,"FASY_03","1","2024","2024-05-29"
111,0,NA,NA,4536,NA,NA,0,111,1,255,"FASY_03","1","2024","2024-05-29"
112,0,NA,NA,4536,NA,NA,0,112,1,255,"FASY_03","1","2024","2024-05-29"
113,0,NA,NA,4536,NA,NA,0,113,1,255,"FASY_03","1","2024","2024-05-29"
114,0,NA,NA,4536,NA,NA,0,114,1,255,"FASY_03","1","2024","2024-05-29"
115,0,NA,NA,4536,NA,NA,0,115,1,255,"FASY_03","1","2024","2024-05-29"
116,0,NA,NA,4536,NA,NA,0,116,1,255,"FASY_03","1","2024","2024-05-29"
117,0,NA,NA,4536,NA,NA,0,117,1,255,"FASY_03","1","2024","2024-05-29"
118,0,NA,NA,4536,NA,NA,0,118,1,255,"FASY_03","1","2024","2024-05-29"
119,0,NA,NA,4536,NA,NA,0,119,1,255,"FASY_03","1","2024","2024-05-29"
120,0,NA,NA,4536,NA,NA,0,120,1,255,"FASY_03","1","2024","2024-05-29"
121,0,NA,NA,4536,NA,NA,0,121,1,255,"FASY_03","1","2024","2024-05-29"
122,0,NA,NA,4536,NA,NA,0,122,1,255,"FASY_03","1","2024","2024-05-29"
123,0,NA,NA,4536,NA,NA,0,123,1,255,"FASY_03","1","2024","2024-05-29"
124,0,NA,NA,4536,NA,NA,0,124,1,255,"FASY_03","1","2024","2024-05-29"
125,0,NA,NA,4536,NA,NA,0,125,1,255,"FASY_03","1","2024","2024-05-29"
126,0,NA,NA,4536,NA,NA,0,126,1,255,"FASY_03","1","2024","2024-05-29"
127,0,NA,NA,4536,NA,NA,0,127,1,255,"FASY_03","1","2024","2024-05-29"
128,0,NA,NA,4536,NA,NA,0,128,1,255,"FASY_03","1","2024","2024-05-29"
129,0,NA,NA,4536,NA,NA,0,129,1,255,"FASY_03","1","2024","2024-05-29"
130,0,NA,NA,4536,NA,NA,0,130,1,255,"FASY_03","1","2024","2024-05-29"
131,0,NA,NA,4536,NA,NA,0,131,1,255,"FASY_03","1","2024","2024-05-29"
132,0,NA,NA,4536,NA,NA,0,132,1,255,"FASY_03","1","2024","2024-05-29"
133,0,NA,NA,4536,NA,NA,0,133,1,255,"FASY_03","1","2024","2024-05-29"
134,0,NA,NA,4536,NA,NA,0,134,1,255,"FASY_03","1","2024","2024-05-29"
135,0,NA,NA,4536,NA,NA,0,135,1,255,"FASY_03","1","2024","2024-05-29"
136,0,NA,NA,4536,NA,NA,0,136,1,255,"FASY_03","1","2024","2024-05-29"
137,0,NA,NA,4536,NA,NA,0,137,1,255,"FASY_03","1","2024","2024-05-29"
138,0,NA,NA,4536,NA,NA,0,138,1,255,"FASY_03","1","2024","2024-05-29"
139,0,NA,NA,4536,NA,NA,0,139,1,255,"FASY_03","1","2024","2024-05-29"
140,0,NA,NA,4536,NA,NA,0,140,1,255,"FASY_03","1","2024","2024-05-29"
141,0,NA,NA,4536,NA,NA,0,141,1,255,"FASY_03","1","2024","2024-05-29"
142,0,NA,NA,4536,NA,NA,0,142,1,255,"FASY_03","1","2024","2024-05-29"
143,0,NA,NA,4536,NA,NA,0,143,1,255,"FASY_03","1","2024","2024-05-29"
144,0,NA,NA,4536,NA,NA,0,144,1,255,"FASY_03","1","2024","2024-05-29"
145,0,NA,NA,4536,NA,NA,0,145,1,255,"FASY_03","1","2024","2024-05-29"
146,0,NA,NA,4536,NA,NA,0,146,1,255,"FASY_03","1","2024","2024-05-29"
147,0,NA,NA,4536,NA,NA,0,147,1,255,"FASY_03","1","2024","2024-05-29"
148,0,NA,NA,4536,NA,NA,0,148,1,255,"FASY_03","1","2024","2024-05-29"
149,0,NA,NA,4536,NA,NA,0,149,1,255,"FASY_03","1","2024","2024-05-29"
150,0,NA,NA,4536,NA,NA,0,150,1,255,"FASY_03","1","2024","2024-05-29"
151,0,NA,NA,4536,NA,NA,0,151,1,255,"FASY_03","1","2024","2024-05-29"
152,0,NA,NA,4536,NA,NA,0,152,1,255,"FASY_03","1","2024","2024-05-29"
153,0,NA,NA,4536,NA,NA,0,153,1,255,"FASY_03","1","2024","2024-05-29"
154,0,NA,NA,4536,NA,NA,0,154,1,255,"FASY_03","1","2024","2024-05-29"
155,0,NA,NA,4536,NA,NA,0,155,1,255,"FASY_03","1","2024","2024-05-29"
156,0,NA,NA,4536,NA,NA,0,156,1,255,"FASY_03","1","2024","2024-05-29"
157,0,NA,NA,4536,NA,NA,0,157,1,255,"FASY_03","1","2024","2024-05-29"
158,0,NA,NA,4536,NA,NA,0,158,1,255,"FASY_03","1","2024","2024-05-29"
159,0,NA,NA,4536,NA,NA,0,159,1,255,"FASY_03","1","2024","2024-05-29"
160,0,NA,NA,4536,NA,NA,0,160,1,255,"FASY_03","1","2024","2024-05-29"
161,0,NA,NA,4536,NA,NA,0,161,1,255,"FASY_03","1","2024","2024-05-29"
162,0,NA,NA,4536,NA,NA,0,162,1,255,"FASY_03","1","2024","2024-05-29"
163,0,NA,NA,4536,NA,NA,0,163,1,255,"FASY_03","1","2024","2024-05-29"
164,0,NA,NA,4536,NA,NA,0,164,1,255,"FASY_03","1","2024","2024-05-29"
165,0,NA,NA,4536,NA,NA,0,165,1,255,"FASY_03","1","2024","2024-05-29"
166,0,NA,NA,4536,NA,NA,0,166,1,255,"FASY_03","1","2024","2024-05-29"
167,0,NA,NA,4536,NA,NA,0,167,1,255,"FASY_03","1","2024","2024-05-29"
168,0,NA,NA,4536,NA,NA,0,168,1,255,"FASY_03","1","2024","2024-05-29"
169,0,NA,NA,4536,NA,NA,0,169,1,255,"FASY_03","1","2024","2024-05-29"
170,0,NA,NA,4536,NA,NA,0,170,1,255,"FASY_03","1","2024","2024-05-29"
171,0,NA,NA,4536,NA,NA,0,171,1,255,"FASY_03","1","2024","2024-05-29"
172,0,NA,NA,4536,NA,NA,0,172,1,255,"FASY_03","1","2024","2024-05-29"
173,0,NA,NA,4536,NA,NA,0,173,1,255,"FASY_03","1","2024","2024-05-29"
174,0,NA,NA,4536,NA,NA,0,174,1,255,"FASY_03","1","2024","2024-05-29"
175,0,NA,NA,4536,NA,NA,0,175,1,255,"FASY_03","1","2024","2024-05-29"
176,0,NA,NA,4536,NA,NA,0,176,1,255,"FASY_03","1","2024","2024-05-29"
177,0,NA,NA,4536,NA,NA,0,177,1,255,"FASY_03","1","2024","2024-05-29"
178,0,NA,NA,4536,NA,NA,0,178,1,255,"FASY_03","1","2024","2024-05-29"
179,0,NA,NA,4536,NA,NA,0,179,1,255,"FASY_03","1","2024","2024-05-29"
180,0,NA,NA,4536,NA,NA,0,180,1,255,"FASY_03","1","2024","2024-05-29"
181,0,NA,NA,4536,NA,NA,0,181,1,255,"FASY_03","1","2024","2024-05-29"
182,0,NA,NA,4536,NA,NA,0,182,1,255,"FASY_03","1","2024","2024-05-29"
183,0,NA,NA,4536,NA,NA,0,183,1,255,"FASY_03","1","2024","2024-05-29"
184,0,NA,NA,4536,NA,NA,0,184,1,255,"FASY_03","1","2024","2024-05-29"
185,0,NA,NA,4536,NA,NA,0,185,1,255,"FASY_03","1","2024","2024-05-29"
186,0,NA,NA,4536,NA,NA,0,186,1,255,"FASY_03","1","2024","2024-05-29"
187,0,NA,NA,4536,NA,NA,0,187,1,255,"FASY_03","1","2024","2024-05-29"
188,0,NA,NA,4536,NA,NA,0,188,1,255,"FASY_03","1","2024","2024-05-29"
189,0,NA,NA,4536,NA,NA,0,189,1,255,"FASY_03","1","2024","2024-05-29"
190,0,NA,NA,4536,NA,NA,0,190,1,255,"FASY_03","1","2024","2024-05-29"
191,0,NA,NA,4536,NA,NA,0,191,1,255,"FASY_03","1","2024","2024-05-29"
192,0,NA,NA,4536,NA,NA,0,192,1,255,"FASY_03","1","2024","2024-05-29"
193,0,NA,NA,4536,NA,NA,0,193,1,255,"FASY_03","1","2024","2024-05-29"
194,0,NA,NA,4536,NA,NA,0,194,1,255,"FASY_03","1","2024","2024-05-29"
195,0,NA,NA,4536,NA,NA,0,195,1,255,"FASY_03","1","2024","2024-05-29"
196,0,NA,NA,4536,NA,NA,0,196,1,255,"FASY_03","1","2024","2024-05-29"
197,0,NA,NA,4536,NA,NA,0,197,1,255,"FASY_03","1","2024","2024-05-29"
198,0,NA,NA,4536,NA,NA,0,198,1,255,"FASY_03","1","2024","2024-05-29"
199,0,NA,NA,4536,NA,NA,0,199,1,255,"FASY_03","1","2024","2024-05-29"
200,0,NA,NA,4536,NA,NA,0,200,1,255,"FASY_03","1","2024","2024-05-29"
201,0,NA,NA,4536,NA,NA,0,201,1,255,"FASY_03","1","2024","2024-05-29"
202,0,NA,NA,4536,NA,NA,0,202,1,255,"FASY_03","1","2024","2024-05-29"
203,0,NA,NA,4536,NA,NA,0,203,1,255,"FASY_03","1","2024","2024-05-29"
204,0,NA,NA,4536,NA,NA,0,204,1,255,"FASY_03","1","2024","2024-05-29"
205,0,NA,NA,4536,NA,NA,0,205,1,255,"FASY_03","1","2024","2024-05-29"
206,0,NA,NA,4536,NA,NA,0,206,1,255,"FASY_03","1","2024","2024-05-29"
207,0,NA,NA,4536,NA,NA,0,207,1,255,"FASY_03","1","2024","2024-05-29"
208,0,NA,NA,4536,NA,NA,0,208,1,255,"FASY_03","1","2024","2024-05-29"
209,0,NA,NA,4536,NA,NA,0,209,1,255,"FASY_03","1","2024","2024-05-29"
210,0,NA,NA,4536,NA,NA,0,210,1,255,"FASY_03","1","2024","2024-05-29"
211,0,NA,NA,4536,NA,NA,0,211,1,255,"FASY_03","1","2024","2024-05-29"
212,0,NA,NA,4536,NA,NA,0,212,1,255,"FASY_03","1","2024","2024-05-29"
213,0,NA,NA,4536,NA,NA,0,213,1,255,"FASY_03","1","2024","2024-05-29"
214,0,NA,NA,4536,NA,NA,0,214,1,255,"FASY_03","1","2024","2024-05-29"
215,0,NA,NA,4536,NA,NA,0,215,1,255,"FASY_03","1","2024","2024-05-29"
216,302,941.103,610.613,4536,110.174,3.49,52.431,216,1,255,"FASY_03","1","2024","2024-05-29"
217,0,NA,NA,4536,NA,NA,0,217,1,255,"FASY_03","1","2024","2024-05-29"
218,0,NA,NA,4536,NA,NA,0,218,1,255,"FASY_03","1","2024","2024-05-29"
219,0,NA,NA,4536,NA,NA,0,219,1,255,"FASY_03","1","2024","2024-05-29"
220,0,NA,NA,4536,NA,NA,0,220,1,255,"FASY_03","1","2024","2024-05-29"
221,0,NA,NA,4536,NA,NA,0,221,1,255,"FASY_03","1","2024","2024-05-29"
222,0,NA,NA,4536,NA,NA,0,222,1,255,"FASY_03","1","2024","2024-05-29"
223,0,NA,NA,4536,NA,NA,0,223,1,255,"FASY_03","1","2024","2024-05-29"
224,0,NA,NA,4536,NA,NA,0,224,1,255,"FASY_03","1","2024","2024-05-29"
225,0,NA,NA,4536,NA,NA,0,225,1,255,"FASY_03","1","2024","2024-05-29"
226,0,NA,NA,4536,NA,NA,0,226,1,255,"FASY_03","1","2024","2024-05-29"
227,4062,321.435,640.934,4536,140.045,36.93,126.39,227,1,255,"FASY_03","1","2024","2024-05-29"
228,8118,504.781,703.201,4536,118.711,87.07,140.79,228,1,255,"FASY_03","1","2024","2024-05-29"
229,0,NA,NA,4536,NA,NA,0,229,1,255,"FASY_03","1","2024","2024-05-29"
230,51,735.657,639.48,4536,12.865,5.048,166.734,230,1,255,"FASY_03","1","2024","2024-05-29"
231,387,617.95,465.255,4536,28.774,17.125,170.163,231,1,255,"FASY_03","1","2024","2024-05-29"
232,288,552.319,732.663,4536,22.99,15.95,179.236,232,1,255,"FASY_03","1","2024","2024-05-29"
233,184,702.837,464.799,4536,21.013,11.149,157.2,233,1,255,"FASY_03","1","2024","2024-05-29"
234,57,611.342,393.43,4536,11.809,6.146,30.588,234,1,255,"FASY_03","1","2024","2024-05-29"
235,143,581.563,338.983,4536,16.476,11.051,89.245,235,1,255,"FASY_03","1","2024","2024-05-29"
236,365,771.566,701.141,4536,23.215,20.019,1.332,236,1,255,"FASY_03","1","2024","2024-05-29"
237,169,725.938,626.654,4536,16.154,13.32,162.879,237,1,255,"FASY_03","1","2024","2024-05-29"
238,36,675.583,430.083,4536,8.587,5.338,167.29,238,1,255,"FASY_03","1","2024","2024-05-29"
239,57,513.184,685.132,4536,13.185,5.504,21.726,239,1,255,"FASY_03","1","2024","2024-05-29"
240,227,468.407,413.667,4536,23.739,12.175,148.471,240,1,255,"FASY_03","1","2024","2024-05-29"
241,880,714.806,703.276,4536,38.546,29.068,7.483,241,1,255,"FASY_03","1","2024","2024-05-29"
242,154,833.253,743.831,4536,20.164,9.724,155.575,242,1,255,"FASY_03","1","2024","2024-05-29"
243,2728,799.914,304.541,4536,72.494,47.913,83.714,243,1,255,"FASY_03","1","2024","2024-05-29"
244,7783,727.609,498.085,4536,168.365,58.858,84.741,244,1,255,"FASY_03","1","2024","2024-05-29"
245,286,597.72,303.115,4536,23.07,15.784,3.583,245,1,255,"FASY_03","1","2024","2024-05-29"
246,41,1096.963,501.646,4536,8.141,6.413,86.865,246,1,255,"FASY_03","1","2024","2024-05-29"
247,111,579.995,598.311,4536,14.486,9.756,2.699,247,1,255,"FASY_03","1","2024","2024-05-29"
248,261,916.887,291.209,4536,24.191,13.737,179.278,248,1,255,"FASY_03","1","2024","2024-05-29"
249,202,670.673,395.629,4536,18.442,13.946,173.048,249,1,255,"FASY_03","1","2024","2024-05-29"
250,159,552.714,478.274,4536,15.305,13.228,138.318,250,1,255,"FASY_03","1","2024","2024-05-29"
251,49,520.01,454.602,4536,8.534,7.311,146.841,251,1,255,"FASY_03","1","2024","2024-05-29"
252,128,627.906,116.539,4536,15.815,10.305,178.245,252,1,255,"FASY_03","1","2024","2024-05-29"
253,52,577.481,439.269,4536,10.109,6.549,8.942,253,1,255,"FASY_03","1","2024","2024-05-29"
254,192,745.286,263.479,4536,16.891,14.473,16.801,254,1,255,"FASY_03","1","2024","2024-05-29"
255,37,687.905,384.311,4536,8.299,5.677,0.283,255,1,255,"FASY_03","1","2024","2024-05-29"
256,245,692.022,433.814,4536,18.544,16.821,38.742,256,1,255,"FASY_03","1","2024","2024-05-29"
257,117,652.397,402.218,4536,14.408,10.339,22.03,257,1,255,"FASY_03","1","2024","2024-05-29"
258,184,660.386,416.989,4536,18.13,12.922,148.409,258,1,255,"FASY_03","1","2024","2024-05-29"
259,50,281.18,264.82,4536,9.323,6.828,30.184,259,1,255,"FASY_03","1","2024","2024-05-29"
260,612,794.379,712.082,4536,37.789,20.62,44.799,260,1,255,"FASY_03","1","2024","2024-05-29"
261,320,761.119,777.741,4536,27.093,15.038,133.409,261,1,255,"FASY_03","1","2024","2024-05-29"
262,278,713.95,341.892,4536,23.259,15.218,30.5,262,1,255,"FASY_03","1","2024","2024-05-29"
263,90,778.011,369.478,4536,16.419,6.979,40.329,263,1,255,"FASY_03","1","2024","2024-05-29"
264,82,480.488,267.159,4536,14.021,7.446,147.465,264,1,255,"FASY_03","1","2024","2024-05-29"
265,175,793.831,416.443,4536,21.03,10.595,42.22,265,1,255,"FASY_03","1","2024","2024-05-29"
266,118,497.737,465.407,4536,19.134,7.852,151.397,266,1,255,"FASY_03","1","2024","2024-05-29"
267,69,670.065,533.949,4536,12.138,7.238,150.113,267,1,255,"FASY_03","1","2024","2024-05-29"
268,67,885.396,523.604,4536,10.229,8.34,169.135,268,1,255,"FASY_03","1","2024","2024-05-29"
269,46,671.413,583.326,4536,12.626,4.639,2.887,269,1,255,"FASY_03","1","2024","2024-05-29"
270,164,805.341,601.799,4536,16.246,12.853,168.915,270,1,255,"FASY_03","1","2024","2024-05-29"
271,87,456.58,309.868,4536,11.588,9.559,61.207,271,1,255,"FASY_03","1","2024","2024-05-29"
272,134,621.59,459.649,4536,17.548,9.723,16.875,272,1,255,"FASY_03","1","2024","2024-05-29"
273,108,488.176,234.704,4536,13.545,10.152,162.547,273,1,255,"FASY_03","1","2024","2024-05-29"
274,148,483.784,685.568,4536,14.606,12.902,6.131,274,1,255,"FASY_03","1","2024","2024-05-29"
275,266,527.481,703.241,4536,21.55,15.716,162.917,275,1,255,"FASY_03","1","2024","2024-05-29"
276,108,849.954,394.38,4536,14.873,9.246,12.252,276,1,255,"FASY_03","1","2024","2024-05-29"
277,53,829.104,568.368,4536,10.534,6.406,142.974,277,1,255,"FASY_03","1","2024","2024-05-29"
278,65,883.362,585.1,4536,11.097,7.458,20.078,278,1,255,"FASY_03","1","2024","2024-05-29"
