"X","Area","XM","YM","Perim.","Major","Minor","Angle","Slice","MinThr","MaxThr","sample_ID","campaign","year","date"
24,0,NA,NA,4536,NA,NA,0,24,1,255,"FREX_06","1","2024","2024-05-29"
25,0,NA,NA,4536,NA,NA,0,25,1,255,"FREX_06","1","2024","2024-05-29"
26,0,NA,NA,4536,NA,NA,0,26,1,255,"FREX_06","1","2024","2024-05-29"
27,0,NA,NA,4536,NA,NA,0,27,1,255,"FREX_06","1","2024","2024-05-29"
28,0,NA,NA,4536,NA,NA,0,28,1,255,"FREX_06","1","2024","2024-05-29"
29,0,NA,NA,4536,NA,NA,0,29,1,255,"FREX_06","1","2024","2024-05-29"
30,0,NA,NA,4536,NA,NA,0,30,1,255,"FREX_06","1","2024","2024-05-29"
31,0,NA,NA,4536,NA,NA,0,31,1,255,"FREX_06","1","2024","2024-05-29"
32,0,NA,NA,4536,NA,NA,0,32,1,255,"FREX_06","1","2024","2024-05-29"
33,0,NA,NA,4536,NA,NA,0,33,1,255,"FREX_06","1","2024","2024-05-29"
34,0,NA,NA,4536,NA,NA,0,34,1,255,"FREX_06","1","2024","2024-05-29"
35,0,NA,NA,4536,NA,NA,0,35,1,255,"FREX_06","1","2024","2024-05-29"
36,0,NA,NA,4536,NA,NA,0,36,1,255,"FREX_06","1","2024","2024-05-29"
37,0,NA,NA,4536,NA,NA,0,37,1,255,"FREX_06","1","2024","2024-05-29"
38,0,NA,NA,4536,NA,NA,0,38,1,255,"FREX_06","1","2024","2024-05-29"
39,0,NA,NA,4536,NA,NA,0,39,1,255,"FREX_06","1","2024","2024-05-29"
40,0,NA,NA,4536,NA,NA,0,40,1,255,"FREX_06","1","2024","2024-05-29"
41,0,NA,NA,4536,NA,NA,0,41,1,255,"FREX_06","1","2024","2024-05-29"
42,0,NA,NA,4536,NA,NA,0,42,1,255,"FREX_06","1","2024","2024-05-29"
43,0,NA,NA,4536,NA,NA,0,43,1,255,"FREX_06","1","2024","2024-05-29"
44,0,NA,NA,4536,NA,NA,0,44,1,255,"FREX_06","1","2024","2024-05-29"
45,0,NA,NA,4536,NA,NA,0,45,1,255,"FREX_06","1","2024","2024-05-29"
46,0,NA,NA,4536,NA,NA,0,46,1,255,"FREX_06","1","2024","2024-05-29"
47,0,NA,NA,4536,NA,NA,0,47,1,255,"FREX_06","1","2024","2024-05-29"
48,0,NA,NA,4536,NA,NA,0,48,1,255,"FREX_06","1","2024","2024-05-29"
49,0,NA,NA,4536,NA,NA,0,49,1,255,"FREX_06","1","2024","2024-05-29"
50,0,NA,NA,4536,NA,NA,0,50,1,255,"FREX_06","1","2024","2024-05-29"
51,0,NA,NA,4536,NA,NA,0,51,1,255,"FREX_06","1","2024","2024-05-29"
52,0,NA,NA,4536,NA,NA,0,52,1,255,"FREX_06","1","2024","2024-05-29"
53,0,NA,NA,4536,NA,NA,0,53,1,255,"FREX_06","1","2024","2024-05-29"
54,0,NA,NA,4536,NA,NA,0,54,1,255,"FREX_06","1","2024","2024-05-29"
55,0,NA,NA,4536,NA,NA,0,55,1,255,"FREX_06","1","2024","2024-05-29"
56,0,NA,NA,4536,NA,NA,0,56,1,255,"FREX_06","1","2024","2024-05-29"
57,0,NA,NA,4536,NA,NA,0,57,1,255,"FREX_06","1","2024","2024-05-29"
58,0,NA,NA,4536,NA,NA,0,58,1,255,"FREX_06","1","2024","2024-05-29"
59,0,NA,NA,4536,NA,NA,0,59,1,255,"FREX_06","1","2024","2024-05-29"
60,0,NA,NA,4536,NA,NA,0,60,1,255,"FREX_06","1","2024","2024-05-29"
61,0,NA,NA,4536,NA,NA,0,61,1,255,"FREX_06","1","2024","2024-05-29"
62,0,NA,NA,4536,NA,NA,0,62,1,255,"FREX_06","1","2024","2024-05-29"
63,0,NA,NA,4536,NA,NA,0,63,1,255,"FREX_06","1","2024","2024-05-29"
64,0,NA,NA,4536,NA,NA,0,64,1,255,"FREX_06","1","2024","2024-05-29"
65,0,NA,NA,4536,NA,NA,0,65,1,255,"FREX_06","1","2024","2024-05-29"
66,0,NA,NA,4536,NA,NA,0,66,1,255,"FREX_06","1","2024","2024-05-29"
67,0,NA,NA,4536,NA,NA,0,67,1,255,"FREX_06","1","2024","2024-05-29"
68,0,NA,NA,4536,NA,NA,0,68,1,255,"FREX_06","1","2024","2024-05-29"
69,0,NA,NA,4536,NA,NA,0,69,1,255,"FREX_06","1","2024","2024-05-29"
70,0,NA,NA,4536,NA,NA,0,70,1,255,"FREX_06","1","2024","2024-05-29"
71,0,NA,NA,4536,NA,NA,0,71,1,255,"FREX_06","1","2024","2024-05-29"
72,0,NA,NA,4536,NA,NA,0,72,1,255,"FREX_06","1","2024","2024-05-29"
73,0,NA,NA,4536,NA,NA,0,73,1,255,"FREX_06","1","2024","2024-05-29"
74,0,NA,NA,4536,NA,NA,0,74,1,255,"FREX_06","1","2024","2024-05-29"
75,0,NA,NA,4536,NA,NA,0,75,1,255,"FREX_06","1","2024","2024-05-29"
76,0,NA,NA,4536,NA,NA,0,76,1,255,"FREX_06","1","2024","2024-05-29"
77,0,NA,NA,4536,NA,NA,0,77,1,255,"FREX_06","1","2024","2024-05-29"
78,0,NA,NA,4536,NA,NA,0,78,1,255,"FREX_06","1","2024","2024-05-29"
79,0,NA,NA,4536,NA,NA,0,79,1,255,"FREX_06","1","2024","2024-05-29"
80,0,NA,NA,4536,NA,NA,0,80,1,255,"FREX_06","1","2024","2024-05-29"
81,0,NA,NA,4536,NA,NA,0,81,1,255,"FREX_06","1","2024","2024-05-29"
82,0,NA,NA,4536,NA,NA,0,82,1,255,"FREX_06","1","2024","2024-05-29"
83,0,NA,NA,4536,NA,NA,0,83,1,255,"FREX_06","1","2024","2024-05-29"
84,0,NA,NA,4536,NA,NA,0,84,1,255,"FREX_06","1","2024","2024-05-29"
85,0,NA,NA,4536,NA,NA,0,85,1,255,"FREX_06","1","2024","2024-05-29"
86,0,NA,NA,4536,NA,NA,0,86,1,255,"FREX_06","1","2024","2024-05-29"
87,0,NA,NA,4536,NA,NA,0,87,1,255,"FREX_06","1","2024","2024-05-29"
88,0,NA,NA,4536,NA,NA,0,88,1,255,"FREX_06","1","2024","2024-05-29"
89,0,NA,NA,4536,NA,NA,0,89,1,255,"FREX_06","1","2024","2024-05-29"
90,0,NA,NA,4536,NA,NA,0,90,1,255,"FREX_06","1","2024","2024-05-29"
91,0,NA,NA,4536,NA,NA,0,91,1,255,"FREX_06","1","2024","2024-05-29"
92,0,NA,NA,4536,NA,NA,0,92,1,255,"FREX_06","1","2024","2024-05-29"
93,0,NA,NA,4536,NA,NA,0,93,1,255,"FREX_06","1","2024","2024-05-29"
94,0,NA,NA,4536,NA,NA,0,94,1,255,"FREX_06","1","2024","2024-05-29"
95,0,NA,NA,4536,NA,NA,0,95,1,255,"FREX_06","1","2024","2024-05-29"
96,0,NA,NA,4536,NA,NA,0,96,1,255,"FREX_06","1","2024","2024-05-29"
97,0,NA,NA,4536,NA,NA,0,97,1,255,"FREX_06","1","2024","2024-05-29"
98,0,NA,NA,4536,NA,NA,0,98,1,255,"FREX_06","1","2024","2024-05-29"
99,0,NA,NA,4536,NA,NA,0,99,1,255,"FREX_06","1","2024","2024-05-29"
100,0,NA,NA,4536,NA,NA,0,100,1,255,"FREX_06","1","2024","2024-05-29"
101,0,NA,NA,4536,NA,NA,0,101,1,255,"FREX_06","1","2024","2024-05-29"
102,0,NA,NA,4536,NA,NA,0,102,1,255,"FREX_06","1","2024","2024-05-29"
103,0,NA,NA,4536,NA,NA,0,103,1,255,"FREX_06","1","2024","2024-05-29"
104,0,NA,NA,4536,NA,NA,0,104,1,255,"FREX_06","1","2024","2024-05-29"
105,0,NA,NA,4536,NA,NA,0,105,1,255,"FREX_06","1","2024","2024-05-29"
106,0,NA,NA,4536,NA,NA,0,106,1,255,"FREX_06","1","2024","2024-05-29"
107,0,NA,NA,4536,NA,NA,0,107,1,255,"FREX_06","1","2024","2024-05-29"
108,0,NA,NA,4536,NA,NA,0,108,1,255,"FREX_06","1","2024","2024-05-29"
109,0,NA,NA,4536,NA,NA,0,109,1,255,"FREX_06","1","2024","2024-05-29"
110,0,NA,NA,4536,NA,NA,0,110,1,255,"FREX_06","1","2024","2024-05-29"
111,0,NA,NA,4536,NA,NA,0,111,1,255,"FREX_06","1","2024","2024-05-29"
112,0,NA,NA,4536,NA,NA,0,112,1,255,"FREX_06","1","2024","2024-05-29"
113,0,NA,NA,4536,NA,NA,0,113,1,255,"FREX_06","1","2024","2024-05-29"
114,0,NA,NA,4536,NA,NA,0,114,1,255,"FREX_06","1","2024","2024-05-29"
115,0,NA,NA,4536,NA,NA,0,115,1,255,"FREX_06","1","2024","2024-05-29"
116,0,NA,NA,4536,NA,NA,0,116,1,255,"FREX_06","1","2024","2024-05-29"
117,0,NA,NA,4536,NA,NA,0,117,1,255,"FREX_06","1","2024","2024-05-29"
118,0,NA,NA,4536,NA,NA,0,118,1,255,"FREX_06","1","2024","2024-05-29"
119,0,NA,NA,4536,NA,NA,0,119,1,255,"FREX_06","1","2024","2024-05-29"
120,0,NA,NA,4536,NA,NA,0,120,1,255,"FREX_06","1","2024","2024-05-29"
121,0,NA,NA,4536,NA,NA,0,121,1,255,"FREX_06","1","2024","2024-05-29"
122,0,NA,NA,4536,NA,NA,0,122,1,255,"FREX_06","1","2024","2024-05-29"
123,0,NA,NA,4536,NA,NA,0,123,1,255,"FREX_06","1","2024","2024-05-29"
124,0,NA,NA,4536,NA,NA,0,124,1,255,"FREX_06","1","2024","2024-05-29"
125,0,NA,NA,4536,NA,NA,0,125,1,255,"FREX_06","1","2024","2024-05-29"
126,0,NA,NA,4536,NA,NA,0,126,1,255,"FREX_06","1","2024","2024-05-29"
127,0,NA,NA,4536,NA,NA,0,127,1,255,"FREX_06","1","2024","2024-05-29"
128,0,NA,NA,4536,NA,NA,0,128,1,255,"FREX_06","1","2024","2024-05-29"
129,0,NA,NA,4536,NA,NA,0,129,1,255,"FREX_06","1","2024","2024-05-29"
130,0,NA,NA,4536,NA,NA,0,130,1,255,"FREX_06","1","2024","2024-05-29"
131,0,NA,NA,4536,NA,NA,0,131,1,255,"FREX_06","1","2024","2024-05-29"
132,0,NA,NA,4536,NA,NA,0,132,1,255,"FREX_06","1","2024","2024-05-29"
133,0,NA,NA,4536,NA,NA,0,133,1,255,"FREX_06","1","2024","2024-05-29"
134,0,NA,NA,4536,NA,NA,0,134,1,255,"FREX_06","1","2024","2024-05-29"
135,0,NA,NA,4536,NA,NA,0,135,1,255,"FREX_06","1","2024","2024-05-29"
136,0,NA,NA,4536,NA,NA,0,136,1,255,"FREX_06","1","2024","2024-05-29"
137,0,NA,NA,4536,NA,NA,0,137,1,255,"FREX_06","1","2024","2024-05-29"
138,0,NA,NA,4536,NA,NA,0,138,1,255,"FREX_06","1","2024","2024-05-29"
139,0,NA,NA,4536,NA,NA,0,139,1,255,"FREX_06","1","2024","2024-05-29"
140,0,NA,NA,4536,NA,NA,0,140,1,255,"FREX_06","1","2024","2024-05-29"
141,0,NA,NA,4536,NA,NA,0,141,1,255,"FREX_06","1","2024","2024-05-29"
142,0,NA,NA,4536,NA,NA,0,142,1,255,"FREX_06","1","2024","2024-05-29"
143,0,NA,NA,4536,NA,NA,0,143,1,255,"FREX_06","1","2024","2024-05-29"
144,0,NA,NA,4536,NA,NA,0,144,1,255,"FREX_06","1","2024","2024-05-29"
145,0,NA,NA,4536,NA,NA,0,145,1,255,"FREX_06","1","2024","2024-05-29"
146,0,NA,NA,4536,NA,NA,0,146,1,255,"FREX_06","1","2024","2024-05-29"
147,0,NA,NA,4536,NA,NA,0,147,1,255,"FREX_06","1","2024","2024-05-29"
148,0,NA,NA,4536,NA,NA,0,148,1,255,"FREX_06","1","2024","2024-05-29"
149,0,NA,NA,4536,NA,NA,0,149,1,255,"FREX_06","1","2024","2024-05-29"
150,0,NA,NA,4536,NA,NA,0,150,1,255,"FREX_06","1","2024","2024-05-29"
151,0,NA,NA,4536,NA,NA,0,151,1,255,"FREX_06","1","2024","2024-05-29"
152,0,NA,NA,4536,NA,NA,0,152,1,255,"FREX_06","1","2024","2024-05-29"
153,0,NA,NA,4536,NA,NA,0,153,1,255,"FREX_06","1","2024","2024-05-29"
154,0,NA,NA,4536,NA,NA,0,154,1,255,"FREX_06","1","2024","2024-05-29"
155,0,NA,NA,4536,NA,NA,0,155,1,255,"FREX_06","1","2024","2024-05-29"
156,0,NA,NA,4536,NA,NA,0,156,1,255,"FREX_06","1","2024","2024-05-29"
157,0,NA,NA,4536,NA,NA,0,157,1,255,"FREX_06","1","2024","2024-05-29"
158,0,NA,NA,4536,NA,NA,0,158,1,255,"FREX_06","1","2024","2024-05-29"
159,0,NA,NA,4536,NA,NA,0,159,1,255,"FREX_06","1","2024","2024-05-29"
160,0,NA,NA,4536,NA,NA,0,160,1,255,"FREX_06","1","2024","2024-05-29"
161,0,NA,NA,4536,NA,NA,0,161,1,255,"FREX_06","1","2024","2024-05-29"
162,0,NA,NA,4536,NA,NA,0,162,1,255,"FREX_06","1","2024","2024-05-29"
163,0,NA,NA,4536,NA,NA,0,163,1,255,"FREX_06","1","2024","2024-05-29"
164,0,NA,NA,4536,NA,NA,0,164,1,255,"FREX_06","1","2024","2024-05-29"
165,0,NA,NA,4536,NA,NA,0,165,1,255,"FREX_06","1","2024","2024-05-29"
166,0,NA,NA,4536,NA,NA,0,166,1,255,"FREX_06","1","2024","2024-05-29"
167,0,NA,NA,4536,NA,NA,0,167,1,255,"FREX_06","1","2024","2024-05-29"
168,0,NA,NA,4536,NA,NA,0,168,1,255,"FREX_06","1","2024","2024-05-29"
169,0,NA,NA,4536,NA,NA,0,169,1,255,"FREX_06","1","2024","2024-05-29"
170,0,NA,NA,4536,NA,NA,0,170,1,255,"FREX_06","1","2024","2024-05-29"
171,0,NA,NA,4536,NA,NA,0,171,1,255,"FREX_06","1","2024","2024-05-29"
172,0,NA,NA,4536,NA,NA,0,172,1,255,"FREX_06","1","2024","2024-05-29"
173,0,NA,NA,4536,NA,NA,0,173,1,255,"FREX_06","1","2024","2024-05-29"
174,0,NA,NA,4536,NA,NA,0,174,1,255,"FREX_06","1","2024","2024-05-29"
175,0,NA,NA,4536,NA,NA,0,175,1,255,"FREX_06","1","2024","2024-05-29"
176,0,NA,NA,4536,NA,NA,0,176,1,255,"FREX_06","1","2024","2024-05-29"
177,0,NA,NA,4536,NA,NA,0,177,1,255,"FREX_06","1","2024","2024-05-29"
178,0,NA,NA,4536,NA,NA,0,178,1,255,"FREX_06","1","2024","2024-05-29"
179,0,NA,NA,4536,NA,NA,0,179,1,255,"FREX_06","1","2024","2024-05-29"
180,0,NA,NA,4536,NA,NA,0,180,1,255,"FREX_06","1","2024","2024-05-29"
181,0,NA,NA,4536,NA,NA,0,181,1,255,"FREX_06","1","2024","2024-05-29"
182,0,NA,NA,4536,NA,NA,0,182,1,255,"FREX_06","1","2024","2024-05-29"
183,0,NA,NA,4536,NA,NA,0,183,1,255,"FREX_06","1","2024","2024-05-29"
184,0,NA,NA,4536,NA,NA,0,184,1,255,"FREX_06","1","2024","2024-05-29"
185,0,NA,NA,4536,NA,NA,0,185,1,255,"FREX_06","1","2024","2024-05-29"
186,0,NA,NA,4536,NA,NA,0,186,1,255,"FREX_06","1","2024","2024-05-29"
187,0,NA,NA,4536,NA,NA,0,187,1,255,"FREX_06","1","2024","2024-05-29"
188,0,NA,NA,4536,NA,NA,0,188,1,255,"FREX_06","1","2024","2024-05-29"
189,0,NA,NA,4536,NA,NA,0,189,1,255,"FREX_06","1","2024","2024-05-29"
190,0,NA,NA,4536,NA,NA,0,190,1,255,"FREX_06","1","2024","2024-05-29"
191,0,NA,NA,4536,NA,NA,0,191,1,255,"FREX_06","1","2024","2024-05-29"
192,0,NA,NA,4536,NA,NA,0,192,1,255,"FREX_06","1","2024","2024-05-29"
193,0,NA,NA,4536,NA,NA,0,193,1,255,"FREX_06","1","2024","2024-05-29"
194,0,NA,NA,4536,NA,NA,0,194,1,255,"FREX_06","1","2024","2024-05-29"
195,0,NA,NA,4536,NA,NA,0,195,1,255,"FREX_06","1","2024","2024-05-29"
196,0,NA,NA,4536,NA,NA,0,196,1,255,"FREX_06","1","2024","2024-05-29"
197,0,NA,NA,4536,NA,NA,0,197,1,255,"FREX_06","1","2024","2024-05-29"
198,0,NA,NA,4536,NA,NA,0,198,1,255,"FREX_06","1","2024","2024-05-29"
199,0,NA,NA,4536,NA,NA,0,199,1,255,"FREX_06","1","2024","2024-05-29"
200,0,NA,NA,4536,NA,NA,0,200,1,255,"FREX_06","1","2024","2024-05-29"
201,0,NA,NA,4536,NA,NA,0,201,1,255,"FREX_06","1","2024","2024-05-29"
202,0,NA,NA,4536,NA,NA,0,202,1,255,"FREX_06","1","2024","2024-05-29"
203,0,NA,NA,4536,NA,NA,0,203,1,255,"FREX_06","1","2024","2024-05-29"
204,0,NA,NA,4536,NA,NA,0,204,1,255,"FREX_06","1","2024","2024-05-29"
205,0,NA,NA,4536,NA,NA,0,205,1,255,"FREX_06","1","2024","2024-05-29"
206,0,NA,NA,4536,NA,NA,0,206,1,255,"FREX_06","1","2024","2024-05-29"
207,0,NA,NA,4536,NA,NA,0,207,1,255,"FREX_06","1","2024","2024-05-29"
208,0,NA,NA,4536,NA,NA,0,208,1,255,"FREX_06","1","2024","2024-05-29"
209,0,NA,NA,4536,NA,NA,0,209,1,255,"FREX_06","1","2024","2024-05-29"
210,0,NA,NA,4536,NA,NA,0,210,1,255,"FREX_06","1","2024","2024-05-29"
211,0,NA,NA,4536,NA,NA,0,211,1,255,"FREX_06","1","2024","2024-05-29"
212,0,NA,NA,4536,NA,NA,0,212,1,255,"FREX_06","1","2024","2024-05-29"
213,0,NA,NA,4536,NA,NA,0,213,1,255,"FREX_06","1","2024","2024-05-29"
214,0,NA,NA,4536,NA,NA,0,214,1,255,"FREX_06","1","2024","2024-05-29"
215,0,NA,NA,4536,NA,NA,0,215,1,255,"FREX_06","1","2024","2024-05-29"
216,0,NA,NA,4536,NA,NA,0,216,1,255,"FREX_06","1","2024","2024-05-29"
217,0,NA,NA,4536,NA,NA,0,217,1,255,"FREX_06","1","2024","2024-05-29"
218,0,NA,NA,4536,NA,NA,0,218,1,255,"FREX_06","1","2024","2024-05-29"
219,0,NA,NA,4536,NA,NA,0,219,1,255,"FREX_06","1","2024","2024-05-29"
220,0,NA,NA,4536,NA,NA,0,220,1,255,"FREX_06","1","2024","2024-05-29"
221,0,NA,NA,4536,NA,NA,0,221,1,255,"FREX_06","1","2024","2024-05-29"
222,0,NA,NA,4536,NA,NA,0,222,1,255,"FREX_06","1","2024","2024-05-29"
223,0,NA,NA,4536,NA,NA,0,223,1,255,"FREX_06","1","2024","2024-05-29"
224,0,NA,NA,4536,NA,NA,0,224,1,255,"FREX_06","1","2024","2024-05-29"
225,0,NA,NA,4536,NA,NA,0,225,1,255,"FREX_06","1","2024","2024-05-29"
226,0,NA,NA,4536,NA,NA,0,226,1,255,"FREX_06","1","2024","2024-05-29"
227,0,NA,NA,4536,NA,NA,0,227,1,255,"FREX_06","1","2024","2024-05-29"
228,0,NA,NA,4536,NA,NA,0,228,1,255,"FREX_06","1","2024","2024-05-29"
229,0,NA,NA,4536,NA,NA,0,229,1,255,"FREX_06","1","2024","2024-05-29"
230,0,NA,NA,4536,NA,NA,0,230,1,255,"FREX_06","1","2024","2024-05-29"
231,0,NA,NA,4536,NA,NA,0,231,1,255,"FREX_06","1","2024","2024-05-29"
232,0,NA,NA,4536,NA,NA,0,232,1,255,"FREX_06","1","2024","2024-05-29"
233,0,NA,NA,4536,NA,NA,0,233,1,255,"FREX_06","1","2024","2024-05-29"
234,0,NA,NA,4536,NA,NA,0,234,1,255,"FREX_06","1","2024","2024-05-29"
235,0,NA,NA,4536,NA,NA,0,235,1,255,"FREX_06","1","2024","2024-05-29"
236,0,NA,NA,4536,NA,NA,0,236,1,255,"FREX_06","1","2024","2024-05-29"
237,0,NA,NA,4536,NA,NA,0,237,1,255,"FREX_06","1","2024","2024-05-29"
238,0,NA,NA,4536,NA,NA,0,238,1,255,"FREX_06","1","2024","2024-05-29"
239,0,NA,NA,4536,NA,NA,0,239,1,255,"FREX_06","1","2024","2024-05-29"
240,0,NA,NA,4536,NA,NA,0,240,1,255,"FREX_06","1","2024","2024-05-29"
241,0,NA,NA,4536,NA,NA,0,241,1,255,"FREX_06","1","2024","2024-05-29"
242,0,NA,NA,4536,NA,NA,0,242,1,255,"FREX_06","1","2024","2024-05-29"
243,0,NA,NA,4536,NA,NA,0,243,1,255,"FREX_06","1","2024","2024-05-29"
244,0,NA,NA,4536,NA,NA,0,244,1,255,"FREX_06","1","2024","2024-05-29"
245,0,NA,NA,4536,NA,NA,0,245,1,255,"FREX_06","1","2024","2024-05-29"
246,0,NA,NA,4536,NA,NA,0,246,1,255,"FREX_06","1","2024","2024-05-29"
247,0,NA,NA,4536,NA,NA,0,247,1,255,"FREX_06","1","2024","2024-05-29"
248,0,NA,NA,4536,NA,NA,0,248,1,255,"FREX_06","1","2024","2024-05-29"
249,0,NA,NA,4536,NA,NA,0,249,1,255,"FREX_06","1","2024","2024-05-29"
250,0,NA,NA,4536,NA,NA,0,250,1,255,"FREX_06","1","2024","2024-05-29"
251,0,NA,NA,4536,NA,NA,0,251,1,255,"FREX_06","1","2024","2024-05-29"
252,0,NA,NA,4536,NA,NA,0,252,1,255,"FREX_06","1","2024","2024-05-29"
253,0,NA,NA,4536,NA,NA,0,253,1,255,"FREX_06","1","2024","2024-05-29"
254,0,NA,NA,4536,NA,NA,0,254,1,255,"FREX_06","1","2024","2024-05-29"
255,0,NA,NA,4536,NA,NA,0,255,1,255,"FREX_06","1","2024","2024-05-29"
256,0,NA,NA,4536,NA,NA,0,256,1,255,"FREX_06","1","2024","2024-05-29"
257,0,NA,NA,4536,NA,NA,0,257,1,255,"FREX_06","1","2024","2024-05-29"
258,0,NA,NA,4536,NA,NA,0,258,1,255,"FREX_06","1","2024","2024-05-29"
259,0,NA,NA,4536,NA,NA,0,259,1,255,"FREX_06","1","2024","2024-05-29"
260,0,NA,NA,4536,NA,NA,0,260,1,255,"FREX_06","1","2024","2024-05-29"
261,0,NA,NA,4536,NA,NA,0,261,1,255,"FREX_06","1","2024","2024-05-29"
262,0,NA,NA,4536,NA,NA,0,262,1,255,"FREX_06","1","2024","2024-05-29"
263,0,NA,NA,4536,NA,NA,0,263,1,255,"FREX_06","1","2024","2024-05-29"
264,0,NA,NA,4536,NA,NA,0,264,1,255,"FREX_06","1","2024","2024-05-29"
265,0,NA,NA,4536,NA,NA,0,265,1,255,"FREX_06","1","2024","2024-05-29"
266,0,NA,NA,4536,NA,NA,0,266,1,255,"FREX_06","1","2024","2024-05-29"
267,0,NA,NA,4536,NA,NA,0,267,1,255,"FREX_06","1","2024","2024-05-29"
268,0,NA,NA,4536,NA,NA,0,268,1,255,"FREX_06","1","2024","2024-05-29"
269,0,NA,NA,4536,NA,NA,0,269,1,255,"FREX_06","1","2024","2024-05-29"
270,0,NA,NA,4536,NA,NA,0,270,1,255,"FREX_06","1","2024","2024-05-29"
271,0,NA,NA,4536,NA,NA,0,271,1,255,"FREX_06","1","2024","2024-05-29"
272,0,NA,NA,4536,NA,NA,0,272,1,255,"FREX_06","1","2024","2024-05-29"
273,0,NA,NA,4536,NA,NA,0,273,1,255,"FREX_06","1","2024","2024-05-29"
274,0,NA,NA,4536,NA,NA,0,274,1,255,"FREX_06","1","2024","2024-05-29"
275,0,NA,NA,4536,NA,NA,0,275,1,255,"FREX_06","1","2024","2024-05-29"
276,0,NA,NA,4536,NA,NA,0,276,1,255,"FREX_06","1","2024","2024-05-29"
277,0,NA,NA,4536,NA,NA,0,277,1,255,"FREX_06","1","2024","2024-05-29"
278,0,NA,NA,4536,NA,NA,0,278,1,255,"FREX_06","1","2024","2024-05-29"
279,0,NA,NA,4536,NA,NA,0,279,1,255,"FREX_06","1","2024","2024-05-29"
280,0,NA,NA,4536,NA,NA,0,280,1,255,"FREX_06","1","2024","2024-05-29"
281,0,NA,NA,4536,NA,NA,0,281,1,255,"FREX_06","1","2024","2024-05-29"
282,0,NA,NA,4536,NA,NA,0,282,1,255,"FREX_06","1","2024","2024-05-29"
283,0,NA,NA,4536,NA,NA,0,283,1,255,"FREX_06","1","2024","2024-05-29"
284,0,NA,NA,4536,NA,NA,0,284,1,255,"FREX_06","1","2024","2024-05-29"
285,0,NA,NA,4536,NA,NA,0,285,1,255,"FREX_06","1","2024","2024-05-29"
286,0,NA,NA,4536,NA,NA,0,286,1,255,"FREX_06","1","2024","2024-05-29"
287,0,NA,NA,4536,NA,NA,0,287,1,255,"FREX_06","1","2024","2024-05-29"
288,0,NA,NA,4536,NA,NA,0,288,1,255,"FREX_06","1","2024","2024-05-29"
289,0,NA,NA,4536,NA,NA,0,289,1,255,"FREX_06","1","2024","2024-05-29"
290,0,NA,NA,4536,NA,NA,0,290,1,255,"FREX_06","1","2024","2024-05-29"
291,0,NA,NA,4536,NA,NA,0,291,1,255,"FREX_06","1","2024","2024-05-29"
292,0,NA,NA,4536,NA,NA,0,292,1,255,"FREX_06","1","2024","2024-05-29"
293,0,NA,NA,4536,NA,NA,0,293,1,255,"FREX_06","1","2024","2024-05-29"
294,0,NA,NA,4536,NA,NA,0,294,1,255,"FREX_06","1","2024","2024-05-29"
295,0,NA,NA,4536,NA,NA,0,295,1,255,"FREX_06","1","2024","2024-05-29"
